dataset,model,image_id,ref_id,clean_eligible,clean_correct,reference_successes,reference_trials,reference_mean,lower_95,upper_95,interval_width
refcocoplus,yoloworld,28560,1373363,1,1,69,80,0.8625,0.7672791291752744,0.9293121672961213,0.1620330381208469
refcocoplus,yoloworld,362157,230253,1,1,63,80,0.7875,0.6817141914403442,0.8710635049024182,0.18934931346207406
refcocoplus,yoloworld,416723,497628,1,1,38,80,0.475,0.3621335816771527,0.5897721586232294,0.2276385769460767
refcocoplus,yoloworld,180354,228063,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,353200,472031,1,1,23,80,0.2875,0.19176047197196505,0.3995451133120206,0.20778464134005553
refcocoplus,yoloworld,239784,1746978,1,0,31,80,0.3875,0.28056513312478215,0.5030244574981009,0.22245932437331872
refcocoplus,yoloworld,503906,1208151,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,186476,1240996,1,0,47,80,0.5875,0.47184834042520446,0.6964754070624058,0.2246270666372014
refcocoplus,yoloworld,105063,496504,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,564449,1727045,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,237137,421379,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,117677,513035,1,1,26,80,0.325,0.22445958517745324,0.4389370456044483,0.21447746042699506
refcocoplus,yoloworld,570211,199280,1,0,51,80,0.6375,0.5223872787351916,0.7421051046283819,0.21971782589319022
refcocoplus,yoloworld,465101,186998,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,116049,1265888,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,289425,459375,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,514295,713506,1,1,41,80,0.5125,0.39810466870318556,0.625942518555561,0.22783784985237548
refcocoplus,yoloworld,337975,499184,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,495169,114964,1,1,73,80,0.9125,0.8279916615801152,0.9640936410104413,0.1361019794303261
refcocoplus,yoloworld,427555,484670,1,1,56,80,0.7,0.5872406769186242,0.7974260708533272,0.21018539393470292
refcocoplus,yoloworld,27299,1301951,1,0,41,80,0.5125,0.39810466870318556,0.625942518555561,0.22783784985237548
refcocoplus,yoloworld,403888,429840,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,389157,549393,1,1,18,80,0.225,0.13913721049893182,0.33208632006125094,0.19294910956231912
refcocoplus,yoloworld,53729,1302378,1,0,48,80,0.6,0.4843769404954894,0.7079906437446896,0.22361370324920016
refcocoplus,yoloworld,264567,58131,1,0,41,80,0.5125,0.39810466870318556,0.625942518555561,0.22783784985237548
refcocoplus,yoloworld,486606,426136,1,1,42,80,0.525,0.4102278413767706,0.6378664183228473,0.2276385769460767
refcocoplus,yoloworld,505020,1243798,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,370152,470112,1,1,62,80,0.775,0.6679136799387491,0.8608627895010682,0.19294910956231914
refcocoplus,yoloworld,532376,194591,1,0,45,80,0.5625,0.44699757138818025,0.673236046566221,0.2262384751780408
refcocoplus,yoloworld,495987,466715,1,0,75,80,0.9375,0.860142924702361,0.9793969276979898,0.11925400299562883
refcocoplus,yoloworld,581282,1313895,1,1,45,80,0.5625,0.44699757138818025,0.673236046566221,0.2262384751780408
refcocoplus,yoloworld,40346,448119,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,503844,427048,1,0,76,80,0.95,0.876901263556847,0.9862106060235382,0.1093093424666911
refcocoplus,yoloworld,494706,1732430,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,4714,504738,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,316446,474195,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,221252,423971,1,0,30,80,0.375,0.2691931699468049,0.4903547644071125,0.2211615944603076
refcocoplus,yoloworld,234637,548461,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,397390,513577,1,1,37,80,0.4625,0.3502764265383982,0.5775824719951649,0.2273060454567667
refcocoplus,yoloworld,29752,462801,1,0,62,80,0.775,0.6679136799387491,0.8608627895010682,0.19294910956231914
refcocoplus,yoloworld,209089,220849,1,1,53,80,0.6625,0.5480943856258318,0.7644738620163491,0.21637947639051736
refcocoplus,yoloworld,91055,256495,1,1,50,80,0.625,0.5096452355928875,0.7308068300531951,0.2211615944603076
refcocoplus,yoloworld,421086,1077251,1,1,56,80,0.7,0.5872406769186242,0.7974260708533272,0.21018539393470292
refcocoplus,yoloworld,148047,474228,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,306561,204788,1,0,53,80,0.6625,0.5480943856258318,0.7644738620163491,0.21637947639051736
refcocoplus,yoloworld,522288,219473,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,43813,517456,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,23420,471105,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,40708,440218,1,0,72,80,0.9,0.8124348925365683,0.955829059846371,0.1433941673098027
refcocoplus,yoloworld,249869,206776,1,0,37,80,0.4625,0.3502764265383982,0.5775824719951649,0.2273060454567667
refcocoplus,yoloworld,205354,463684,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,167765,254764,1,1,29,80,0.3625,0.2578948953716181,0.47761272126480847,0.2197178258931904
refcocoplus,yoloworld,229193,472104,1,1,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcocoplus,yoloworld,250295,485219,1,0,78,80,0.975,0.9125928440694077,0.9969579138351904,0.08436506976578273
refcocoplus,yoloworld,435869,497937,1,0,67,80,0.8375,0.7381631061748871,0.9105383582774708,0.17237525210258364
refcocoplus,yoloworld,214265,2154778,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,485757,477171,1,0,77,80,0.9625,0.8942980149834914,0.9921988127342833,0.09790079775079197
refcocoplus,yoloworld,372788,448303,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,130081,492578,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,217461,498803,1,0,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcocoplus,yoloworld,355159,2166645,1,0,37,80,0.4625,0.3502764265383982,0.5775824719951649,0.2273060454567667
refcocoplus,yoloworld,227520,1706734,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,8630,435099,1,1,76,80,0.95,0.876901263556847,0.9862106060235382,0.1093093424666911
refcocoplus,yoloworld,455369,1713640,1,1,55,80,0.6875,0.5741109261435505,0.7865253688912328,0.21241444274768229
refcocoplus,yoloworld,314414,1282486,1,0,59,80,0.7375,0.6271491697875681,0.8295907488995917,0.20244157911202365
refcocoplus,yoloworld,491707,468376,1,0,66,80,0.825,0.7238459604789864,0.9008894901605713,0.17704352968158488
refcocoplus,yoloworld,419019,384263,1,0,32,80,0.4,0.2920093562553105,0.5156230595045106,0.2236137032492001
refcocoplus,yoloworld,89181,514884,1,0,73,80,0.9125,0.8279916615801152,0.9640936410104413,0.1361019794303261
refcocoplus,yoloworld,356702,440555,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,288943,1740994,1,1,76,80,0.95,0.876901263556847,0.9862106060235382,0.1093093424666911
refcocoplus,yoloworld,534711,2206857,1,0,50,80,0.625,0.5096452355928875,0.7308068300531951,0.2211615944603076
refcocoplus,yoloworld,5962,470890,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,121174,539551,1,0,36,80,0.45,0.33848638448981544,0.565326020905847,0.2268396364160316
refcocoplus,yoloworld,512561,513172,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,307757,204610,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,462899,461023,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,446726,487343,1,0,73,80,0.9125,0.8279916615801152,0.9640936410104413,0.1361019794303261
refcocoplus,yoloworld,405246,538334,1,1,44,80,0.55,0.43467397909415284,0.6615136155101845,0.22683963641603166
refcocoplus,yoloworld,360017,459466,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,389145,450907,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,490610,214754,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,423806,1232692,1,0,29,80,0.3625,0.2578948953716181,0.47761272126480847,0.2197178258931904
refcocoplus,yoloworld,97795,450102,1,0,47,80,0.5875,0.47184834042520446,0.6964754070624058,0.2246270666372014
refcocoplus,yoloworld,31230,211374,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,286000,456927,1,1,30,80,0.375,0.2691931699468049,0.4903547644071125,0.2211615944603076
refcocoplus,yoloworld,47953,444328,1,0,58,80,0.725,0.6137565791555909,0.8189623614429612,0.2052057822873703
refcocoplus,yoloworld,311773,1247241,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,404473,458457,1,1,14,80,0.175,0.09911050983942865,0.27615403952101353,0.17704352968158488
refcocoplus,yoloworld,117114,493499,1,1,32,80,0.4,0.2920093562553105,0.5156230595045106,0.2236137032492001
refcocoplus,yoloworld,314257,211783,1,1,43,80,0.5375,0.4224175280048351,0.6497235734616016,0.22730604545676647
refcocoplus,yoloworld,462445,477451,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,21276,497365,1,0,71,80,0.8875,0.7971534080830098,0.9472484868543125,0.15009507877130268
refcocoplus,yoloworld,217429,466008,1,1,44,80,0.55,0.43467397909415284,0.6615136155101845,0.22683963641603166
refcocoplus,yoloworld,336491,211440,1,1,8,80,0.1,0.04417094015362904,0.1875651074634316,0.14339416730980256
refcocoplus,yoloworld,102667,229105,1,1,30,80,0.375,0.2691931699468049,0.4903547644071125,0.2211615944603076
refcocoplus,yoloworld,295257,1247053,1,1,42,80,0.525,0.4102278413767706,0.6378664183228473,0.2276385769460767
refcocoplus,yoloworld,455406,219019,1,0,53,80,0.6625,0.5480943856258318,0.7644738620163491,0.21637947639051736
refcocoplus,yoloworld,36658,421457,1,1,70,80,0.875,0.7821108659305637,0.9383979034415657,0.15628703751100204
refcocoplus,yoloworld,561907,440721,1,0,62,80,0.775,0.6679136799387491,0.8608627895010682,0.19294910956231914
refcocoplus,yoloworld,402632,253866,1,1,63,80,0.7875,0.6817141914403442,0.8710635049024182,0.18934931346207406
refcocoplus,yoloworld,391439,1271260,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,108501,1268000,1,0,23,80,0.2875,0.19176047197196505,0.3995451133120206,0.20778464134005553
refcocoplus,yoloworld,427756,490450,1,0,37,80,0.4625,0.3502764265383982,0.5775824719951649,0.2273060454567667
refcocoplus,yoloworld,237355,522033,1,0,24,80,0.3,0.20257392914667274,0.412759323081376,0.21018539393470323
refcocoplus,yoloworld,289791,2151612,1,0,40,80,0.5,0.3860478833649093,0.6139521166350907,0.22790423327018144
refcocoplus,yoloworld,151163,458461,1,0,44,80,0.55,0.43467397909415284,0.6615136155101845,0.22683963641603166
refcocoplus,yoloworld,577725,1219171,1,0,32,80,0.4,0.2920093562553105,0.5156230595045106,0.2236137032492001
refcocoplus,yoloworld,490182,543487,1,1,44,80,0.55,0.43467397909415284,0.6615136155101845,0.22683963641603166
refcocoplus,yoloworld,352357,191259,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,551172,567534,1,0,56,80,0.7,0.5872406769186242,0.7974260708533272,0.21018539393470292
refcocoplus,yoloworld,249384,490576,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,51052,195383,1,1,40,80,0.5,0.3860478833649093,0.6139521166350907,0.22790423327018144
refcocoplus,yoloworld,93078,422692,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,302415,505906,1,0,22,80,0.275,0.18103763855703875,0.38624342084440927,0.20520578228737052
refcocoplus,yoloworld,221187,1717602,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,122918,422754,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,561590,186142,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,69488,457848,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,558444,1307758,1,0,53,80,0.6625,0.5480943856258318,0.7644738620163491,0.21637947639051736
refcocoplus,yoloworld,360811,214315,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,199963,569519,1,0,12,80,0.15,0.07998156130971382,0.24736411159289767,0.16738255028318386
refcocoplus,yoloworld,384745,223263,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,243071,150952,1,0,76,80,0.95,0.876901263556847,0.9862106060235382,0.1093093424666911
refcocoplus,yoloworld,492114,536403,1,1,48,80,0.6,0.4843769404954894,0.7079906437446896,0.22361370324920016
refcocoplus,yoloworld,187577,1707054,1,1,76,80,0.95,0.876901263556847,0.9862106060235382,0.1093093424666911
refcocoplus,yoloworld,42297,1684208,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,131816,1724981,1,1,32,80,0.4,0.2920093562553105,0.5156230595045106,0.2236137032492001
refcocoplus,yoloworld,364455,1728907,1,0,54,80,0.675,0.5610629543955516,0.7755404148225468,0.21447746042699511
refcocoplus,yoloworld,208379,493975,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,171943,1710978,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,44625,1219181,1,0,13,80,0.1625,0.08946164172252925,0.2618368938251128,0.1723752521025836
refcocoplus,yoloworld,392520,1730739,1,0,62,80,0.775,0.6679136799387491,0.8608627895010682,0.19294910956231914
refcocoplus,yoloworld,580668,344471,1,1,56,80,0.7,0.5872406769186242,0.7974260708533272,0.21018539393470292
refcocoplus,yoloworld,114185,462867,1,1,67,80,0.8375,0.7381631061748871,0.9105383582774708,0.17237525210258364
refcocoplus,yoloworld,429745,255915,1,1,50,80,0.625,0.5096452355928875,0.7308068300531951,0.2211615944603076
refcocoplus,yoloworld,76740,212911,1,1,22,80,0.275,0.18103763855703875,0.38624342084440927,0.20520578228737052
refcocoplus,yoloworld,191561,469147,1,0,38,80,0.475,0.3621335816771527,0.5897721586232294,0.2276385769460767
refcocoplus,yoloworld,522827,485999,1,0,50,80,0.625,0.5096452355928875,0.7308068300531951,0.2211615944603076
refcocoplus,yoloworld,61372,1232274,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,363150,1217802,1,0,75,80,0.9375,0.860142924702361,0.9793969276979898,0.11925400299562883
refcocoplus,yoloworld,406187,426445,1,0,61,80,0.7625,0.6542230288597322,0.8505462481433591,0.19632321928362695
refcocoplus,yoloworld,515928,208395,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,534166,195730,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,104973,1238418,1,1,55,80,0.6875,0.5741109261435505,0.7865253688912328,0.21241444274768229
refcocoplus,yoloworld,429437,715286,1,1,22,80,0.275,0.18103763855703875,0.38624342084440927,0.20520578228737052
refcocoplus,yoloworld,357340,214688,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,517403,197469,1,1,76,80,0.95,0.876901263556847,0.9862106060235382,0.1093093424666911
refcocoplus,yoloworld,411862,1713600,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,511869,1254599,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,314951,426889,1,1,78,80,0.975,0.9125928440694077,0.9969579138351904,0.08436506976578273
refcocoplus,yoloworld,213408,439911,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,534559,2153460,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,573476,1713014,1,0,41,80,0.5125,0.39810466870318556,0.625942518555561,0.22783784985237548
refcocoplus,yoloworld,378916,423871,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,29799,542728,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,209844,468525,1,0,45,80,0.5625,0.44699757138818025,0.673236046566221,0.2262384751780408
refcocoplus,yoloworld,179504,525200,1,0,21,80,0.2625,0.1704092511004083,0.3728508302124319,0.20244157911202362
refcocoplus,yoloworld,554950,200400,1,1,56,80,0.7,0.5872406769186242,0.7974260708533272,0.21018539393470292
refcocoplus,yoloworld,301988,190992,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,465829,673819,1,0,45,80,0.5625,0.44699757138818025,0.673236046566221,0.2262384751780408
refcocoplus,yoloworld,449414,457259,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,41840,486333,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,331409,1295154,1,0,36,80,0.45,0.33848638448981544,0.565326020905847,0.2268396364160316
refcocoplus,yoloworld,296631,494675,1,1,54,80,0.675,0.5610629543955516,0.7755404148225468,0.21447746042699511
refcocoplus,yoloworld,301109,2161826,1,1,23,80,0.2875,0.19176047197196505,0.3995451133120206,0.20778464134005553
refcocoplus,yoloworld,402563,1268625,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,372404,551004,1,0,71,80,0.8875,0.7971534080830098,0.9472484868543125,0.15009507877130268
refcocoplus,yoloworld,482330,1611140,1,0,28,80,0.35,0.24667193647253513,0.4647968854793358,0.21812494900680066
refcocoplus,yoloworld,334529,435196,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,440313,2204628,1,1,71,80,0.8875,0.7971534080830098,0.9472484868543125,0.15009507877130268
refcocoplus,yoloworld,510342,424792,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,418065,151032,1,1,59,80,0.7375,0.6271491697875681,0.8295907488995917,0.20244157911202365
refcocoplus,yoloworld,396380,485581,1,1,40,80,0.5,0.3860478833649093,0.6139521166350907,0.22790423327018144
refcocoplus,yoloworld,150100,461684,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,8657,215789,1,0,64,80,0.8,0.6956311329945355,0.8811409135950147,0.18550978060047918
refcocoplus,yoloworld,377513,195640,1,0,22,80,0.275,0.18103763855703875,0.38624342084440927,0.20520578228737052
refcocoplus,yoloworld,171729,2198710,1,1,53,80,0.6625,0.5480943856258318,0.7644738620163491,0.21637947639051736
refcocoplus,yoloworld,104114,1544258,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,409918,587118,1,1,49,80,0.6125,0.4969755425018991,0.7194348668752178,0.22245932437331872
refcocoplus,yoloworld,492354,1056044,1,0,34,80,0.425,0.31510976545234215,0.5406111885690619,0.22550142311671972
refcocoplus,yoloworld,227554,1184124,1,1,63,80,0.7875,0.6817141914403442,0.8710635049024182,0.18934931346207406
refcocoplus,yoloworld,430759,1081573,1,0,14,80,0.175,0.09911050983942865,0.27615403952101353,0.17704352968158488
refcocoplus,yoloworld,466024,587961,1,1,22,80,0.275,0.18103763855703875,0.38624342084440927,0.20520578228737052
refcocoplus,yoloworld,431376,166746,1,1,75,80,0.9375,0.860142924702361,0.9793969276979898,0.11925400299562883
refcocoplus,yoloworld,400124,1050952,1,0,36,80,0.45,0.33848638448981544,0.565326020905847,0.2268396364160316
refcocoplus,yoloworld,453563,1562047,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,38558,133235,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,388031,1871286,1,0,68,80,0.85,0.7526358884071023,0.9200184386902862,0.16738255028318394
refcocoplus,yoloworld,390567,2171933,1,0,52,80,0.65,0.5352031145206643,0.7533280635274648,0.21812494900680057
refcocoplus,yoloworld,518455,1674248,1,0,9,80,0.1125,0.052751513145687524,0.20284659191699012,0.1500950787713026
refcocoplus,yoloworld,373393,171936,1,1,54,80,0.675,0.5610629543955516,0.7755404148225468,0.21447746042699511
refcocoplus,yoloworld,173538,38578,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,63485,1910775,1,0,35,80,0.4375,0.3267639534337789,0.5530024286118197,0.2262384751780408
refcocoplus,yoloworld,328298,683534,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,443093,1572366,1,0,33,80,0.4125,0.30352459293759415,0.5281516595747955,0.22462706663720133
refcocoplus,yoloworld,605,670466,1,1,68,80,0.85,0.7526358884071023,0.9200184386902862,0.16738255028318394
refcocoplus,yoloworld,481218,64221,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,41233,401649,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,536823,1673876,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,384691,59547,1,0,37,80,0.4625,0.3502764265383982,0.5775824719951649,0.2273060454567667
refcocoplus,yoloworld,71221,2186260,1,0,57,80,0.7125,0.6004548866879794,0.8082395280280349,0.20778464134005548
refcocoplus,yoloworld,326056,1546143,1,0,23,80,0.2875,0.19176047197196505,0.3995451133120206,0.20778464134005553
refcocoplus,yoloworld,428208,2217454,1,0,65,80,0.8125,0.7096721043523089,0.8910863118524706,0.18141420750016168
refcocoplus,yoloworld,400534,1942568,1,1,66,80,0.825,0.7238459604789864,0.9008894901605713,0.17704352968158488
refcocoplus,yoloworld,320077,102968,1,0,40,80,0.5,0.3860478833649093,0.6139521166350907,0.22790423327018144
refcocoplus,yoloworld,290265,59370,1,1,67,80,0.8375,0.7381631061748871,0.9105383582774708,0.17237525210258364
refcocoplus,yoloworld,537127,117394,1,1,35,80,0.4375,0.3267639534337789,0.5530024286118197,0.2262384751780408
refcocoplus,yoloworld,197407,88799,1,0,11,80,0.1375,0.07068783270387868,0.2327208708247256,0.1620330381208469
refcocoplus,yoloworld,61144,1675118,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,317054,573163,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,153845,663915,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,549605,47683,1,1,23,80,0.2875,0.19176047197196505,0.3995451133120206,0.20778464134005553
refcocoplus,yoloworld,550993,1662754,1,0,42,80,0.525,0.4102278413767706,0.6378664183228473,0.2276385769460767
refcocoplus,yoloworld,532419,589143,1,1,78,80,0.975,0.9125928440694077,0.9969579138351904,0.08436506976578273
refcocoplus,yoloworld,451818,1944036,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,88726,38630,1,1,46,80,0.575,0.45938881143093807,0.6848902345476577,0.22550142311671967
refcocoplus,yoloworld,316293,711879,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,517123,62713,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,439906,121215,1,0,66,80,0.825,0.7238459604789864,0.9008894901605713,0.17704352968158488
refcocoplus,yoloworld,57828,419453,1,0,45,80,0.5625,0.44699757138818025,0.673236046566221,0.2262384751780408
refcocoplus,yoloworld,143003,1040728,1,0,55,80,0.6875,0.5741109261435505,0.7865253688912328,0.21241444274768229
refcocoplus,yoloworld,360555,1039353,1,0,57,80,0.7125,0.6004548866879794,0.8082395280280349,0.20778464134005548
refcocoplus,yoloworld,372748,1957851,1,1,29,80,0.3625,0.2578948953716181,0.47761272126480847,0.2197178258931904
refcocoplus,yoloworld,175195,1971537,1,1,48,80,0.6,0.4843769404954894,0.7079906437446896,0.22361370324920016
refcocoplus,yoloworld,573825,1616333,1,0,24,80,0.3,0.20257392914667274,0.412759323081376,0.21018539393470323
refcocoplus,yoloworld,113244,1089675,1,0,15,80,0.1875,0.10891368814752944,0.2903278956476912,0.18141420750016174
refcocoplus,yoloworld,243120,596319,1,0,62,80,0.775,0.6679136799387491,0.8608627895010682,0.19294910956231914
refcocoplus,yoloworld,581518,1082811,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,321305,590645,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,544516,56505,1,0,65,80,0.8125,0.7096721043523089,0.8910863118524706,0.18141420750016168
refcocoplus,yoloworld,439060,155627,1,0,47,80,0.5875,0.47184834042520446,0.6964754070624058,0.2246270666372014
refcocoplus,yoloworld,58405,1675418,1,0,40,80,0.5,0.3860478833649093,0.6139521166350907,0.22790423327018144
refcocoplus,yoloworld,410024,115138,1,0,47,80,0.5875,0.47184834042520446,0.6964754070624058,0.2246270666372014
refcocoplus,yoloworld,426383,167237,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,548559,173743,1,1,46,80,0.575,0.45938881143093807,0.6848902345476577,0.22550142311671967
refcocoplus,yoloworld,571654,1968985,1,1,44,80,0.55,0.43467397909415284,0.6615136155101845,0.22683963641603166
refcocoplus,yoloworld,578734,1912853,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,409111,275828,1,0,42,80,0.525,0.4102278413767706,0.6378664183228473,0.2276385769460767
refcocoplus,yoloworld,481428,74856,1,0,48,80,0.6,0.4843769404954894,0.7079906437446896,0.22361370324920016
refcocoplus,yoloworld,117969,591583,1,0,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcocoplus,yoloworld,454174,397751,1,0,49,80,0.6125,0.4969755425018991,0.7194348668752178,0.22245932437331872
refcocoplus,yoloworld,473588,249593,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,375568,385868,1,1,39,80,0.4875,0.37405748144443896,0.6018953312968145,0.22783784985237554
refcocoplus,yoloworld,157744,1119592,1,1,56,80,0.7,0.5872406769186242,0.7974260708533272,0.21018539393470292
refcocoplus,yoloworld,90350,273670,1,1,20,80,0.25,0.1598796445068557,0.35936347590685,0.19948383139999432
refcocoplus,yoloworld,429887,1990990,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,8936,596072,1,0,44,80,0.55,0.43467397909415284,0.6615136155101845,0.22683963641603166
refcocoplus,yoloworld,222113,594711,1,1,60,80,0.75,0.64063652409315,0.8401203554931442,0.19948383139999426
refcocoplus,yoloworld,492155,66219,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,571694,298741,0,0,0,0,0.0,0.0,0.0,0.0
refcocoplus,yoloworld,364653,62512,1,1,38,80,0.475,0.3621335816771527,0.5897721586232294,0.2276385769460767
refcocoplus,yoloworld,312454,589780,1,1,68,80,0.85,0.7526358884071023,0.9200184386902862,0.16738255028318394
refcocoplus,yoloworld,106315,1911604,1,0,68,80,0.85,0.7526358884071023,0.9200184386902862,0.16738255028318394
refcocoplus,yoloworld,431211,587102,1,0,31,80,0.3875,0.28056513312478215,0.5030244574981009,0.22245932437331872
refcocoplus,yoloworld,170712,378908,1,0,24,80,0.3,0.20257392914667274,0.412759323081376,0.21018539393470323
refcocoplus,yoloworld,485984,35730,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcocoplus,yoloworld,242350,1161110,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
