dataset,model,scope,repetition,half_probe_count,mean_left,mean_right,signed_model_mean_difference,absolute_model_mean_difference,sample_mae,sample_rmse,sample_spearman
refcocoplus,groundingdino,full_manifest,1266,40,0.8518,0.850525,0.0012750000000000003,0.0012750000000000003,0.032025000000000005,0.05233903896710371,0.9537228655323804
refcocoplus,groundingdino,clean_eligible,1266,40,0.8518,0.850525,0.0012750000000000003,0.0012750000000000003,0.032025000000000005,0.05233903896710371,0.9537228655323804
refcocoplus,groundingdino,full_manifest,1267,40,0.8529249999999999,0.8493999999999999,0.003524999999999999,0.003524999999999999,0.031575000000000006,0.05217159188677301,0.9533009306329626
refcocoplus,groundingdino,clean_eligible,1267,40,0.8529249999999999,0.8493999999999999,0.003524999999999999,0.003524999999999999,0.031575000000000006,0.05217159188677301,0.9533009306329626
refcocoplus,groundingdino,full_manifest,1268,40,0.85025,0.8520749999999999,-0.001825000000000001,0.001825000000000001,0.030475000000000006,0.05014354395134034,0.9556316964219301
refcocoplus,groundingdino,clean_eligible,1268,40,0.85025,0.8520749999999999,-0.001825000000000001,0.001825000000000001,0.030475000000000006,0.05014354395134034,0.9556316964219301
refcocoplus,groundingdino,full_manifest,1269,40,0.85185,0.8504749999999999,0.0013750000000000004,0.0013750000000000004,0.032525000000000005,0.053356114926032615,0.9522901197231328
refcocoplus,groundingdino,clean_eligible,1269,40,0.85185,0.8504749999999999,0.0013750000000000004,0.0013750000000000004,0.032525000000000005,0.053356114926032615,0.9522901197231328
refcocoplus,groundingdino,full_manifest,1270,40,0.851,0.851325,-0.00032500000000000085,0.00032500000000000085,0.031425,0.05095954277659877,0.9512125414893828
refcocoplus,groundingdino,clean_eligible,1270,40,0.851,0.851325,-0.00032500000000000085,0.00032500000000000085,0.031425,0.05095954277659877,0.9512125414893828
refcocoplus,groundingdino,full_manifest,1271,40,0.8489249999999999,0.8533999999999999,-0.004475,0.004475,0.032475000000000004,0.05286184824615953,0.9477534314982407
refcocoplus,groundingdino,clean_eligible,1271,40,0.8489249999999999,0.8533999999999999,-0.004475,0.004475,0.032475000000000004,0.05286184824615953,0.9477534314982407
refcocoplus,groundingdino,full_manifest,1272,40,0.851775,0.8505499999999999,0.0012250000000000002,0.0012250000000000002,0.031875,0.05226734161979161,0.947884762513652
refcocoplus,groundingdino,clean_eligible,1272,40,0.851775,0.8505499999999999,0.0012250000000000002,0.0012250000000000002,0.031875,0.05226734161979161,0.947884762513652
refcocoplus,groundingdino,full_manifest,1273,40,0.85005,0.852275,-0.0022249999999999995,0.0022249999999999995,0.033475000000000005,0.05533421184041568,0.9453331346703275
refcocoplus,groundingdino,clean_eligible,1273,40,0.85005,0.852275,-0.0022249999999999995,0.0022249999999999995,0.033475000000000005,0.05533421184041568,0.9453331346703275
refcocoplus,groundingdino,full_manifest,1274,40,0.8513499999999999,0.850975,0.0003750000000000016,0.0003750000000000016,0.034125,0.05741842038927926,0.9458851836677323
refcocoplus,groundingdino,clean_eligible,1274,40,0.8513499999999999,0.850975,0.0003750000000000016,0.0003750000000000016,0.034125,0.05741842038927926,0.9458851836677323
refcocoplus,groundingdino,full_manifest,1275,40,0.850125,0.8522000000000001,-0.002075,0.002075,0.032975000000000004,0.05309778714786521,0.9477899990769556
refcocoplus,groundingdino,clean_eligible,1275,40,0.850125,0.8522000000000001,-0.002075,0.002075,0.032975000000000004,0.05309778714786521,0.9477899990769556
refcocoplus,groundingdino,full_manifest,1276,40,0.8526500000000001,0.849675,0.0029749999999999998,0.0029749999999999998,0.033275,0.05497158356824006,0.9497636635276914
refcocoplus,groundingdino,clean_eligible,1276,40,0.8526500000000001,0.849675,0.0029749999999999998,0.0029749999999999998,0.033275,0.05497158356824006,0.9497636635276914
refcocoplus,groundingdino,full_manifest,1277,40,0.850625,0.8516999999999999,-0.0010749999999999985,0.0010749999999999985,0.034475000000000006,0.05571691843596521,0.9483068600949917
refcocoplus,groundingdino,clean_eligible,1277,40,0.850625,0.8516999999999999,-0.0010749999999999985,0.0010749999999999985,0.034475000000000006,0.05571691843596521,0.9483068600949917
refcocoplus,groundingdino,full_manifest,1278,40,0.8519249999999999,0.8503999999999999,0.0015250000000000003,0.0015250000000000003,0.031425,0.05221948869914373,0.9523226312758096
refcocoplus,groundingdino,clean_eligible,1278,40,0.8519249999999999,0.8503999999999999,0.0015250000000000003,0.0015250000000000003,0.031425,0.05221948869914373,0.9523226312758096
refcocoplus,groundingdino,full_manifest,1279,40,0.8524,0.8499249999999999,0.0024750000000000024,0.0024750000000000024,0.032575,0.05309778714786521,0.949064507525946
refcocoplus,groundingdino,clean_eligible,1279,40,0.8524,0.8499249999999999,0.0024750000000000024,0.0024750000000000024,0.032575,0.05309778714786521,0.949064507525946
refcocoplus,groundingdino,full_manifest,1280,40,0.8513,0.851025,0.0002749999999999977,0.0002749999999999977,0.031125000000000003,0.050689002752076315,0.9547113383081949
refcocoplus,groundingdino,clean_eligible,1280,40,0.8513,0.851025,0.0002749999999999977,0.0002749999999999977,0.031125000000000003,0.050689002752076315,0.9547113383081949
refcocoplus,groundingdino,full_manifest,1281,40,0.8507,0.851625,-0.0009250000000000015,0.0009250000000000015,0.033175,0.05384584477933279,0.9512536481306431
refcocoplus,groundingdino,clean_eligible,1281,40,0.8507,0.851625,-0.0009250000000000015,0.0009250000000000015,0.033175,0.05384584477933279,0.9512536481306431
refcocoplus,groundingdino,full_manifest,1282,40,0.8512750000000001,0.85105,0.00022499999999999864,0.00022499999999999864,0.033825,0.05524377793018866,0.9447815686477526
refcocoplus,groundingdino,clean_eligible,1282,40,0.8512750000000001,0.85105,0.00022499999999999864,0.00022499999999999864,0.033825,0.05524377793018866,0.9447815686477526
refcocoplus,groundingdino,full_manifest,1283,40,0.8521749999999999,0.85015,0.002025,0.002025,0.030175000000000004,0.04931404465261392,0.9527119990530686
refcocoplus,groundingdino,clean_eligible,1283,40,0.8521749999999999,0.85015,0.002025,0.002025,0.030175000000000004,0.04931404465261392,0.9527119990530686
refcocoplus,groundingdino,full_manifest,1284,40,0.8524749999999999,0.8498499999999999,0.0026249999999999993,0.0026249999999999993,0.032525000000000005,0.053938622525978544,0.9521622599226888
refcocoplus,groundingdino,clean_eligible,1284,40,0.8524749999999999,0.8498499999999999,0.0026249999999999993,0.0026249999999999993,0.032525000000000005,0.053938622525978544,0.9521622599226888
refcocoplus,groundingdino,full_manifest,1285,40,0.8514,0.8509249999999999,0.00047500000000000005,0.00047500000000000005,0.032875,0.053262322517892514,0.9493452909355804
refcocoplus,groundingdino,clean_eligible,1285,40,0.8514,0.8509249999999999,0.00047500000000000005,0.00047500000000000005,0.032875,0.053262322517892514,0.9493452909355804
refcocoplus,groundingdino,full_manifest,1286,40,0.85045,0.851875,-0.0014249999999999994,0.0014249999999999994,0.029225,0.04939002935816095,0.9530283683673204
refcocoplus,groundingdino,clean_eligible,1286,40,0.85045,0.851875,-0.0014249999999999994,0.0014249999999999994,0.029225,0.04939002935816095,0.9530283683673204
refcocoplus,groundingdino,full_manifest,1287,40,0.8508000000000001,0.851525,-0.0007249999999999992,0.0007249999999999992,0.031275000000000004,0.05091046061469096,0.9503440341178011
refcocoplus,groundingdino,clean_eligible,1287,40,0.8508000000000001,0.851525,-0.0007249999999999992,0.0007249999999999992,0.031275000000000004,0.05091046061469096,0.9503440341178011
refcocoplus,groundingdino,full_manifest,1288,40,0.850775,0.8515499999999999,-0.0007750000000000015,0.0007750000000000015,0.030225,0.04872755893742267,0.9548174645550587
refcocoplus,groundingdino,clean_eligible,1288,40,0.850775,0.8515499999999999,-0.0007750000000000015,0.0007750000000000015,0.030225,0.04872755893742267,0.9548174645550587
refcocoplus,groundingdino,full_manifest,1289,40,0.8523,0.8500249999999998,0.0022750000000000005,0.0022750000000000005,0.031975,0.05197956329173996,0.9510789573440017
refcocoplus,groundingdino,clean_eligible,1289,40,0.8523,0.8500249999999998,0.0022750000000000005,0.0022750000000000005,0.031975,0.05197956329173996,0.9510789573440017
refcocoplus,groundingdino,full_manifest,1290,40,0.850825,0.8515,-0.0006749999999999998,0.0006749999999999998,0.033075,0.05396179203844142,0.9473129957122516
refcocoplus,groundingdino,clean_eligible,1290,40,0.850825,0.8515,-0.0006749999999999998,0.0006749999999999998,0.033075,0.05396179203844142,0.9473129957122516
refcocoplus,groundingdino,full_manifest,1291,40,0.8518249999999999,0.8505,0.0013250000000000017,0.0013250000000000017,0.031025,0.050738299143743476,0.9520377567085515
refcocoplus,groundingdino,clean_eligible,1291,40,0.8518249999999999,0.8505,0.0013250000000000017,0.0013250000000000017,0.031025,0.050738299143743476,0.9520377567085515
refcocoplus,groundingdino,full_manifest,1292,40,0.850675,0.85165,-0.0009750000000000011,0.0009750000000000011,0.033075,0.054354162674076764,0.9489334227999273
refcocoplus,groundingdino,clean_eligible,1292,40,0.850675,0.85165,-0.0009750000000000011,0.0009750000000000011,0.033075,0.054354162674076764,0.9489334227999273
refcocoplus,groundingdino,full_manifest,1293,40,0.8501749999999999,0.85215,-0.001974999999999998,0.001974999999999998,0.032225000000000004,0.052814533984500894,0.94762561826145
refcocoplus,groundingdino,clean_eligible,1293,40,0.8501749999999999,0.85215,-0.001974999999999998,0.001974999999999998,0.032225000000000004,0.052814533984500894,0.94762561826145
refcocoplus,groundingdino,full_manifest,1294,40,0.8503,0.852025,-0.0017250000000000021,0.0017250000000000021,0.032225,0.05224342063839235,0.9462897032113898
refcocoplus,groundingdino,clean_eligible,1294,40,0.8503,0.852025,-0.0017250000000000021,0.0017250000000000021,0.032225,0.05224342063839235,0.9462897032113898
refcocoplus,groundingdino,full_manifest,1295,40,0.8513,0.851025,0.00027499999999999915,0.00027499999999999915,0.030975000000000003,0.051810954440156765,0.9447481679347549
refcocoplus,groundingdino,clean_eligible,1295,40,0.8513,0.851025,0.00027499999999999915,0.00027499999999999915,0.030975000000000003,0.051810954440156765,0.9447481679347549
refcocoplus,groundingdino,full_manifest,1296,40,0.852075,0.85025,0.001825000000000001,0.001825000000000001,0.031125,0.052123651061682166,0.9555905534000416
refcocoplus,groundingdino,clean_eligible,1296,40,0.852075,0.85025,0.001825000000000001,0.001825000000000001,0.031125,0.052123651061682166,0.9555905534000416
refcocoplus,groundingdino,full_manifest,1297,40,0.850425,0.8519,-0.001474999999999999,0.001474999999999999,0.032825,0.05465231010671003,0.9498469262188204
refcocoplus,groundingdino,clean_eligible,1297,40,0.850425,0.8519,-0.001474999999999999,0.001474999999999999,0.032825,0.05465231010671003,0.9498469262188204
refcocoplus,groundingdino,full_manifest,1298,40,0.8508,0.8515250000000001,-0.0007249999999999998,0.0007249999999999998,0.031825000000000006,0.052123651061682166,0.9502089444069125
refcocoplus,groundingdino,clean_eligible,1298,40,0.8508,0.8515250000000001,-0.0007249999999999998,0.0007249999999999998,0.031825000000000006,0.052123651061682166,0.9502089444069125
refcocoplus,groundingdino,full_manifest,1299,40,0.8499749999999999,0.85235,-0.002375,0.002375,0.032424999999999995,0.0535198561283567,0.9555683559186254
refcocoplus,groundingdino,clean_eligible,1299,40,0.8499749999999999,0.85235,-0.002375,0.002375,0.032424999999999995,0.0535198561283567,0.9555683559186254
refcocoplus,groundingdino,full_manifest,1300,40,0.85165,0.850675,0.0009749999999999997,0.0009749999999999997,0.033075,0.0544231108996904,0.9516909781902297
refcocoplus,groundingdino,clean_eligible,1300,40,0.85165,0.850675,0.0009749999999999997,0.0009749999999999997,0.033075,0.0544231108996904,0.9516909781902297
refcocoplus,groundingdino,full_manifest,1301,40,0.8510999999999999,0.851225,-0.0001249999999999999,0.0001249999999999999,0.033525,0.05535679723394409,0.9472718166946728
refcocoplus,groundingdino,clean_eligible,1301,40,0.8510999999999999,0.851225,-0.0001249999999999999,0.0001249999999999999,0.033525,0.05535679723394409,0.9472718166946728
refcocoplus,groundingdino,full_manifest,1302,40,0.850475,0.85185,-0.0013750000000000001,0.0013750000000000001,0.031475,0.05130180308722102,0.9562890651904338
refcocoplus,groundingdino,clean_eligible,1302,40,0.850475,0.85185,-0.0013750000000000001,0.0013750000000000001,0.031475,0.05130180308722102,0.9562890651904338
refcocoplus,groundingdino,full_manifest,1303,40,0.8502500000000001,0.852075,-0.0018250000000000002,0.0018250000000000002,0.032924999999999996,0.05300353761778547,0.9487540310713959
refcocoplus,groundingdino,clean_eligible,1303,40,0.8502500000000001,0.852075,-0.0018250000000000002,0.0018250000000000002,0.032924999999999996,0.05300353761778547,0.9487540310713959
refcocoplus,groundingdino,full_manifest,1304,40,0.8509249999999999,0.8513999999999999,-0.0004750000000000001,0.0004750000000000001,0.032174999999999995,0.05309778714786521,0.9492463013272685
refcocoplus,groundingdino,clean_eligible,1304,40,0.8509249999999999,0.8513999999999999,-0.0004750000000000001,0.0004750000000000001,0.032174999999999995,0.05309778714786521,0.9492463013272685
refcocoplus,groundingdino,full_manifest,1305,40,0.8501749999999999,0.85215,-0.001974999999999998,0.001974999999999998,0.030275,0.05016846619142347,0.9530232242419795
refcocoplus,groundingdino,clean_eligible,1305,40,0.8501749999999999,0.85215,-0.001974999999999998,0.001974999999999998,0.030275,0.05016846619142347,0.9530232242419795
refcocoplus,groundingdino,full_manifest,1306,40,0.850975,0.8513499999999999,-0.0003750000000000009,0.0003750000000000009,0.032125,0.052075666102316925,0.9526919220808393
refcocoplus,groundingdino,clean_eligible,1306,40,0.850975,0.8513499999999999,-0.0003750000000000009,0.0003750000000000009,0.032125,0.052075666102316925,0.9526919220808393
refcocoplus,groundingdino,full_manifest,1307,40,0.850825,0.8515,-0.0006750000000000009,0.0006750000000000009,0.032175,0.05274348300975202,0.9527574479419574
refcocoplus,groundingdino,clean_eligible,1307,40,0.850825,0.8515,-0.0006750000000000009,0.0006750000000000009,0.032175,0.05274348300975202,0.9527574479419574
refcocoplus,groundingdino,full_manifest,1308,40,0.8531500000000001,0.8491749999999999,0.003974999999999999,0.003974999999999999,0.030225000000000002,0.04905991235214348,0.9444019759702221
refcocoplus,groundingdino,clean_eligible,1308,40,0.8531500000000001,0.8491749999999999,0.003974999999999999,0.003974999999999999,0.030225000000000002,0.04905991235214348,0.9444019759702221
refcocoplus,groundingdino,full_manifest,1309,40,0.8515250000000001,0.8508,0.0007249999999999995,0.0007249999999999995,0.03137499999999999,0.05245831678580623,0.9528412121647208
refcocoplus,groundingdino,clean_eligible,1309,40,0.8515250000000001,0.8508,0.0007249999999999995,0.0007249999999999995,0.03137499999999999,0.05245831678580623,0.9528412121647208
refcocoplus,groundingdino,full_manifest,1310,40,0.8522249999999999,0.8500999999999999,0.002124999999999999,0.002124999999999999,0.031575000000000006,0.051810954440156765,0.9509695677521642
refcocoplus,groundingdino,clean_eligible,1310,40,0.8522249999999999,0.8500999999999999,0.002124999999999999,0.002124999999999999,0.031575000000000006,0.051810954440156765,0.9509695677521642
refcocoplus,groundingdino,full_manifest,1311,40,0.851225,0.8510999999999999,0.00012499999999999932,0.00012499999999999932,0.031625,0.05176267960606368,0.9552128197029681
refcocoplus,groundingdino,clean_eligible,1311,40,0.851225,0.8510999999999999,0.00012499999999999932,0.00012499999999999932,0.031625,0.05176267960606368,0.9552128197029681
refcocoplus,groundingdino,full_manifest,1312,40,0.851425,0.8509000000000001,0.0005250000000000005,0.0005250000000000005,0.032975000000000004,0.05398495160690616,0.9474921512916826
refcocoplus,groundingdino,clean_eligible,1312,40,0.851425,0.8509000000000001,0.0005250000000000005,0.0005250000000000005,0.032975000000000004,0.05398495160690616,0.9474921512916826
refcocoplus,groundingdino,full_manifest,1313,40,0.8521500000000001,0.850175,0.0019749999999999998,0.0019749999999999998,0.032125,0.05221948869914373,0.9498781634333345
refcocoplus,groundingdino,clean_eligible,1313,40,0.8521500000000001,0.850175,0.0019749999999999998,0.0019749999999999998,0.032125,0.05221948869914373,0.9498781634333345
refcocoplus,groundingdino,full_manifest,1314,40,0.8503249999999999,0.852,-0.001674999999999999,0.001674999999999999,0.031225,0.05091046061469096,0.9517624864369696
refcocoplus,groundingdino,clean_eligible,1314,40,0.8503249999999999,0.852,-0.001674999999999999,0.001674999999999999,0.031225,0.05091046061469096,0.9517624864369696
refcocoplus,groundingdino,full_manifest,1315,40,0.8509249999999999,0.8514,-0.00047499999999999886,0.00047499999999999886,0.030874999999999996,0.050590265862120155,0.9536816464697292
refcocoplus,groundingdino,clean_eligible,1315,40,0.8509249999999999,0.8514,-0.00047499999999999886,0.00047499999999999886,0.030874999999999996,0.050590265862120155,0.9536816464697292
refcocoplus,groundingdino,full_manifest,1316,40,0.851025,0.8513,-0.0002749999999999997,0.0002749999999999997,0.032375,0.05337953727787456,0.9532563296988105
refcocoplus,groundingdino,clean_eligible,1316,40,0.851025,0.8513,-0.0002749999999999997,0.0002749999999999997,0.032375,0.05337953727787456,0.9532563296988105
refcocoplus,groundingdino,full_manifest,1317,40,0.8521,0.8502249999999999,0.0018750000000000004,0.0018750000000000004,0.031175,0.05122865409124077,0.9559770451869487
refcocoplus,groundingdino,clean_eligible,1317,40,0.8521,0.8502249999999999,0.0018750000000000004,0.0018750000000000004,0.031175,0.05122865409124077,0.9559770451869487
refcocoplus,groundingdino,full_manifest,1318,40,0.8518,0.850525,0.0012750000000000005,0.0012750000000000005,0.033025000000000006,0.05370637764735209,0.9495174103132297
refcocoplus,groundingdino,clean_eligible,1318,40,0.8518,0.850525,0.0012750000000000005,0.0012750000000000005,0.033025000000000006,0.05370637764735209,0.9495174103132297
refcocoplus,groundingdino,full_manifest,1319,40,0.8516499999999999,0.8506750000000001,0.0009749999999999992,0.0009749999999999992,0.030875,0.0498936368688433,0.9501334213961241
refcocoplus,groundingdino,clean_eligible,1319,40,0.8516499999999999,0.8506750000000001,0.0009749999999999992,0.0009749999999999992,0.030875,0.0498936368688433,0.9501334213961241
refcocoplus,groundingdino,full_manifest,1320,40,0.8514,0.8509249999999999,0.00047499999999999707,0.00047499999999999707,0.031375,0.05056555151484062,0.952597154966082
refcocoplus,groundingdino,clean_eligible,1320,40,0.8514,0.8509249999999999,0.00047499999999999707,0.00047499999999999707,0.031375,0.05056555151484062,0.952597154966082
refcocoplus,groundingdino,full_manifest,1321,40,0.850425,0.8519,-0.0014750000000000015,0.0014750000000000015,0.033075,0.05363650808917374,0.9474512351220548
refcocoplus,groundingdino,clean_eligible,1321,40,0.850425,0.8519,-0.0014750000000000015,0.0014750000000000015,0.033075,0.05363650808917374,0.9474512351220548
refcocoplus,groundingdino,full_manifest,1322,40,0.85195,0.850375,0.0015749999999999994,0.0015749999999999994,0.031725,0.05221948869914373,0.9499183511591454
refcocoplus,groundingdino,clean_eligible,1322,40,0.85195,0.850375,0.0015749999999999994,0.0015749999999999994,0.031725,0.05221948869914373,0.9499183511591454
refcocoplus,groundingdino,full_manifest,1323,40,0.85125,0.851075,0.0001750000000000006,0.0001750000000000006,0.030525000000000004,0.049541649144936625,0.9466455111311282
refcocoplus,groundingdino,clean_eligible,1323,40,0.85125,0.851075,0.0001750000000000006,0.0001750000000000006,0.030525000000000004,0.049541649144936625,0.9466455111311282
refcocoplus,groundingdino,full_manifest,1324,40,0.8515750000000001,0.85075,0.0008250000000000009,0.0008250000000000009,0.031425,0.051714359707918656,0.9497179804407706
refcocoplus,groundingdino,clean_eligible,1324,40,0.8515750000000001,0.85075,0.0008250000000000009,0.0008250000000000009,0.031425,0.051714359707918656,0.9497179804407706
refcocoplus,groundingdino,full_manifest,1325,40,0.8517750000000001,0.8505499999999999,0.0012249999999999997,0.0012249999999999997,0.031875,0.053496495212303395,0.949781257290884
refcocoplus,groundingdino,clean_eligible,1325,40,0.8517750000000001,0.8505499999999999,0.0012249999999999997,0.0012249999999999997,0.031875,0.053496495212303395,0.949781257290884
refcocoplus,groundingdino,full_manifest,1326,40,0.8513999999999998,0.8509249999999999,0.0004749999999999993,0.0004749999999999993,0.033174999999999996,0.05551463770934653,0.9499665735173543
refcocoplus,groundingdino,clean_eligible,1326,40,0.8513999999999998,0.8509249999999999,0.0004749999999999993,0.0004749999999999993,0.033174999999999996,0.05551463770934653,0.9499665735173543
refcocoplus,groundingdino,full_manifest,1327,40,0.850125,0.8522000000000001,-0.0020749999999999996,0.0020749999999999996,0.031875,0.05243448292869874,0.9504476105884434
refcocoplus,groundingdino,clean_eligible,1327,40,0.850125,0.8522000000000001,-0.0020749999999999996,0.0020749999999999996,0.031875,0.05243448292869874,0.9504476105884434
refcocoplus,groundingdino,full_manifest,1328,40,0.8504749999999999,0.85185,-0.001374999999999999,0.001374999999999999,0.030675,0.05061496814184516,0.9541187911657661
refcocoplus,groundingdino,clean_eligible,1328,40,0.8504749999999999,0.85185,-0.001374999999999999,0.001374999999999999,0.030675,0.05061496814184516,0.9541187911657661
refcocoplus,groundingdino,full_manifest,1329,40,0.850325,0.852,-0.0016750000000000003,0.0016750000000000003,0.032475000000000004,0.05302711570508054,0.9515245268341916
refcocoplus,groundingdino,clean_eligible,1329,40,0.850325,0.852,-0.0016750000000000003,0.0016750000000000003,0.032475000000000004,0.05302711570508054,0.9515245268341916
refcocoplus,groundingdino,full_manifest,1330,40,0.84965,0.852675,-0.0030249999999999995,0.0030249999999999995,0.031225,0.05137484793164842,0.953542898680862
refcocoplus,groundingdino,clean_eligible,1330,40,0.84965,0.852675,-0.0030249999999999995,0.0030249999999999995,0.031225,0.05137484793164842,0.953542898680862
refcocoplus,groundingdino,full_manifest,1331,40,0.8518,0.850525,0.0012749999999999977,0.0012749999999999977,0.030775000000000004,0.05221948869914373,0.9521449264538682
refcocoplus,groundingdino,clean_eligible,1331,40,0.8518,0.850525,0.0012749999999999977,0.0012749999999999977,0.030775000000000004,0.05221948869914373,0.9521449264538682
refcocoplus,groundingdino,full_manifest,1332,40,0.850325,0.852,-0.001674999999999998,0.001674999999999998,0.032875,0.052956349949746344,0.9510777692500207
refcocoplus,groundingdino,clean_eligible,1332,40,0.850325,0.852,-0.001674999999999998,0.001674999999999998,0.032875,0.052956349949746344,0.9510777692500207
refcocoplus,groundingdino,full_manifest,1333,40,0.85015,0.852175,-0.002025000000000001,0.002025000000000001,0.032875,0.05384584477933279,0.9471451348946844
refcocoplus,groundingdino,clean_eligible,1333,40,0.85015,0.852175,-0.002025000000000001,0.002025000000000001,0.032875,0.05384584477933279,0.9471451348946844
refcocoplus,groundingdino,full_manifest,1334,40,0.8518499999999999,0.850475,0.0013749999999999986,0.0013749999999999986,0.033725,0.05535679723394409,0.9540356355480919
refcocoplus,groundingdino,clean_eligible,1334,40,0.8518499999999999,0.850475,0.0013749999999999986,0.0013749999999999986,0.033725,0.05535679723394409,0.9540356355480919
refcocoplus,groundingdino,full_manifest,1335,40,0.8519749999999999,0.8503499999999999,0.0016249999999999995,0.0016249999999999995,0.031775,0.052529753473626734,0.9552417726944095
refcocoplus,groundingdino,clean_eligible,1335,40,0.8519749999999999,0.8503499999999999,0.0016249999999999995,0.0016249999999999995,0.031775,0.052529753473626734,0.9552417726944095
refcocoplus,groundingdino,full_manifest,1336,40,0.85065,0.851675,-0.0010249999999999992,0.0010249999999999992,0.032525,0.05288548950326545,0.9501087613572518
refcocoplus,groundingdino,clean_eligible,1336,40,0.85065,0.851675,-0.0010249999999999992,0.0010249999999999992,0.032525,0.05288548950326545,0.9501087613572518
refcocoplus,groundingdino,full_manifest,1337,40,0.8507250000000001,0.8515999999999999,-0.0008749999999999998,0.0008749999999999998,0.031075000000000002,0.05178682264823745,0.9507066907134603
refcocoplus,groundingdino,clean_eligible,1337,40,0.8507250000000001,0.8515999999999999,-0.0008749999999999998,0.0008749999999999998,0.031075000000000002,0.05178682264823745,0.9507066907134603
refcocoplus,groundingdino,full_manifest,1338,40,0.8508249999999999,0.8515,-0.0006750000000000013,0.0006750000000000013,0.033325,0.05356654739667286,0.9492123840695561
refcocoplus,groundingdino,clean_eligible,1338,40,0.8508249999999999,0.8515,-0.0006750000000000013,0.0006750000000000013,0.033325,0.05356654739667286,0.9492123840695561
refcocoplus,groundingdino,full_manifest,1339,40,0.852075,0.85025,0.0018250000000000018,0.0018250000000000018,0.032725000000000004,0.053215364322721684,0.9488869751620802
refcocoplus,groundingdino,clean_eligible,1339,40,0.852075,0.85025,0.0018250000000000018,0.0018250000000000018,0.032725000000000004,0.053215364322721684,0.9488869751620802
refcocoplus,groundingdino,full_manifest,1340,40,0.8515999999999999,0.850725,0.0008749999999999997,0.0008749999999999997,0.031775,0.051931445194602466,0.9437901457879274
refcocoplus,groundingdino,clean_eligible,1340,40,0.8515999999999999,0.850725,0.0008749999999999997,0.0008749999999999997,0.031775,0.051931445194602466,0.9437901457879274
refcocoplus,groundingdino,full_manifest,1341,40,0.850375,0.8519500000000001,-0.0015749999999999998,0.0015749999999999998,0.033775000000000006,0.053309239349291035,0.9482053230784976
refcocoplus,groundingdino,clean_eligible,1341,40,0.850375,0.8519500000000001,-0.0015749999999999998,0.0015749999999999998,0.033775000000000006,0.053309239349291035,0.9482053230784976
refcocoplus,groundingdino,full_manifest,1342,40,0.8505750000000001,0.85175,-0.0011750000000000005,0.0011750000000000005,0.032424999999999995,0.05224342063839235,0.9476768026992809
refcocoplus,groundingdino,clean_eligible,1342,40,0.8505750000000001,0.85175,-0.0011750000000000005,0.0011750000000000005,0.032424999999999995,0.05224342063839235,0.9476768026992809
refcocoplus,groundingdino,full_manifest,1343,40,0.8511749999999999,0.85115,2.4999999999998883e-05,2.4999999999998883e-05,0.032975000000000004,0.05314484923301599,0.9467780815296715
refcocoplus,groundingdino,clean_eligible,1343,40,0.8511749999999999,0.85115,2.4999999999998883e-05,2.4999999999998883e-05,0.032975000000000004,0.05314484923301599,0.9467780815296715
refcocoplus,groundingdino,full_manifest,1344,40,0.8515750000000001,0.85075,0.0008250000000000006,0.0008250000000000006,0.030675,0.05135051119511859,0.9505329773071589
refcocoplus,groundingdino,clean_eligible,1344,40,0.8515750000000001,0.85075,0.0008250000000000006,0.0008250000000000006,0.030675,0.05135051119511859,0.9505329773071589
refcocoplus,groundingdino,full_manifest,1345,40,0.850875,0.85145,-0.0005750000000000002,0.0005750000000000002,0.033424999999999996,0.053262322517892514,0.9467167617493272
refcocoplus,groundingdino,clean_eligible,1345,40,0.850875,0.85145,-0.0005750000000000002,0.0005750000000000002,0.033424999999999996,0.053262322517892514,0.9467167617493272
refcocoplus,groundingdino,full_manifest,1346,40,0.850075,0.85225,-0.0021749999999999985,0.0021749999999999985,0.031625,0.053050683313224156,0.9493536810842091
refcocoplus,groundingdino,clean_eligible,1346,40,0.850075,0.85225,-0.0021749999999999985,0.0021749999999999985,0.031625,0.053050683313224156,0.9493536810842091
refcocoplus,groundingdino,full_manifest,1347,40,0.850875,0.85145,-0.0005750000000000001,0.0005750000000000001,0.032225000000000004,0.05286184824615953,0.9469783720122099
refcocoplus,groundingdino,clean_eligible,1347,40,0.850875,0.85145,-0.0005750000000000001,0.0005750000000000001,0.032225000000000004,0.05286184824615953,0.9469783720122099
refcocoplus,groundingdino,full_manifest,1348,40,0.851425,0.8509000000000001,0.0005250000000000004,0.0005250000000000004,0.032175,0.05286184824615953,0.9448844075973744
refcocoplus,groundingdino,clean_eligible,1348,40,0.851425,0.8509000000000001,0.0005250000000000004,0.0005250000000000004,0.032175,0.05286184824615953,0.9448844075973744
refcocoplus,groundingdino,full_manifest,1349,40,0.8499500000000001,0.852375,-0.002425000000000002,0.002425000000000002,0.034225,0.0566513459681233,0.9475635520132986
refcocoplus,groundingdino,clean_eligible,1349,40,0.8499500000000001,0.852375,-0.002425000000000002,0.002425000000000002,0.034225,0.0566513459681233,0.9475635520132986
refcocoplus,groundingdino,full_manifest,1350,40,0.8508,0.851525,-0.0007250000000000003,0.0007250000000000003,0.033174999999999996,0.054262095425812666,0.9461828883851318
