dataset,model,diagnostic_budget,scope,predictor,bin_lower,bin_upper,sample_count,mean_prediction,mean_reference_operational,calibration_gap
refcocoplus,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.0,0.1,5,0.04,0.10499999999999998,-0.06499999999999997
refcocoplus,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.1,0.2,14,0.13928571428571426,0.1794642857142857,-0.040178571428571425
refcocoplus,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.2,0.3,38,0.225,0.2569078947368421,-0.03190789473684211
refcocoplus,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.3,0.4,72,0.3277777777777777,0.359201388888889,-0.03142361111111125
refcocoplus,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.4,0.5,80,0.4225,0.4425,-0.020000000000000018
refcocoplus,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.5,0.6,84,0.5238095238095237,0.5221726190476191,0.0016369047619045896
refcocoplus,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.6,0.7,96,0.6244791666666666,0.6096354166666667,0.014843749999999933
refcocoplus,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.7,0.8,68,0.722794117647059,0.7113970588235293,0.011397058823529704
refcocoplus,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.8,0.9,70,0.8285714285714286,0.8167857142857142,0.0117857142857144
refcocoplus,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.9,1.0,229,0.9740174672489084,0.9591157205240173,0.014901746724891085
refcocoplus,yoloworld,40,paired_complete_cases,complete_case_persistence,0.0,0.1,2,0.08095238095238094,0.09375,-0.012797619047619058
refcocoplus,yoloworld,40,paired_complete_cases,complete_case_persistence,0.1,0.2,3,0.15723443223443223,0.12083333333333333,0.0364010989010989
refcocoplus,yoloworld,40,paired_complete_cases,complete_case_persistence,0.2,0.3,5,0.2754761904761905,0.27,0.005476190476190468
refcocoplus,yoloworld,40,paired_complete_cases,complete_case_persistence,0.3,0.4,12,0.3480782175780761,0.3197916666666667,0.028286550911409414
refcocoplus,yoloworld,40,paired_complete_cases,complete_case_persistence,0.4,0.5,20,0.4436714802739144,0.406875,0.03679648027391441
refcocoplus,yoloworld,40,paired_complete_cases,complete_case_persistence,0.5,0.6,27,0.5354669076147218,0.4226851851851852,0.1127817224295366
refcocoplus,yoloworld,40,paired_complete_cases,complete_case_persistence,0.6,0.7,55,0.6449703199726479,0.5161363636363637,0.12883395633628414
refcocoplus,yoloworld,40,paired_complete_cases,complete_case_persistence,0.7,0.8,62,0.7484238492179236,0.5701612903225806,0.17826255889534304
refcocoplus,yoloworld,40,paired_complete_cases,complete_case_persistence,0.8,0.9,69,0.8520340546201796,0.6704710144927536,0.18156304012742597
refcocoplus,yoloworld,40,paired_complete_cases,complete_case_persistence,0.9,1.0,502,0.9884887465743898,0.730054780876494,0.2584339656978958
refcocoplus,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.0,0.1,5,0.06,0.1025,-0.042499999999999996
refcocoplus,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.1,0.2,19,0.14605263157894735,0.18815789473684208,-0.04210526315789473
refcocoplus,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.2,0.3,36,0.24305555555555555,0.24583333333333332,-0.002777777777777768
refcocoplus,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.3,0.4,73,0.3424657534246575,0.3589041095890411,-0.016438356164383605
refcocoplus,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.4,0.5,90,0.4433333333333333,0.44500000000000006,-0.0016666666666667607
refcocoplus,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.5,0.6,91,0.5376373626373627,0.539423076923077,-0.0017857142857142794
refcocoplus,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.6,0.7,85,0.6347058823529412,0.6233823529411764,0.011323529411764843
refcocoplus,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.7,0.8,68,0.7386029411764705,0.7325367647058822,0.006066176470588269
refcocoplus,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.8,0.9,73,0.8414383561643836,0.8376712328767122,0.00376712328767137
refcocoplus,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.9,1.0,217,0.9746543778801844,0.9656682027649769,0.008986175115207495
refl4,groundingdino,5,paired_complete_cases,complete_case_persistence,0.0,0.1,6,0.0,0.25625000000000003,-0.25625000000000003
refl4,groundingdino,5,paired_complete_cases,complete_case_persistence,0.2,0.3,15,0.21666666666666673,0.41666666666666663,-0.1999999999999999
refl4,groundingdino,5,paired_complete_cases,complete_case_persistence,0.3,0.4,5,0.3333333333333333,0.38999999999999996,-0.05666666666666664
refl4,groundingdino,5,paired_complete_cases,complete_case_persistence,0.4,0.5,46,0.3999999999999998,0.4665760869565217,-0.0665760869565219
refl4,groundingdino,5,paired_complete_cases,complete_case_persistence,0.5,0.6,8,0.5,0.621875,-0.12187499999999996
refl4,groundingdino,5,paired_complete_cases,complete_case_persistence,0.6,0.7,85,0.6031372549019608,0.6445588235294117,-0.041421568627450944
refl4,groundingdino,5,paired_complete_cases,complete_case_persistence,0.7,0.8,12,0.75,0.6885416666666666,0.06145833333333339
refl4,groundingdino,5,paired_complete_cases,complete_case_persistence,0.8,0.9,127,0.7999999999999999,0.8010826771653543,-0.0010826771653543732
refl4,groundingdino,5,paired_complete_cases,complete_case_persistence,0.9,1.0,695,1.0,0.9628237410071941,0.037176258992805855
refl4,groundingdino,5,paired_complete_cases,coverage_aware_operational,0.0,0.1,6,0.0,0.25625000000000003,-0.25625000000000003
refl4,groundingdino,5,paired_complete_cases,coverage_aware_operational,0.2,0.3,21,0.20000000000000004,0.4107142857142857,-0.21071428571428566
refl4,groundingdino,5,paired_complete_cases,coverage_aware_operational,0.4,0.5,58,0.3999999999999999,0.4892241379310345,-0.08922413793103456
refl4,groundingdino,5,paired_complete_cases,coverage_aware_operational,0.6,0.7,101,0.6,0.6628712871287128,-0.06287128712871282
refl4,groundingdino,5,paired_complete_cases,coverage_aware_operational,0.8,0.9,178,0.7999999999999998,0.817064606741573,-0.017064606741573174
refl4,groundingdino,5,paired_complete_cases,coverage_aware_operational,0.9,1.0,635,1.0,0.9751181102362205,0.024881889763779474
refl4,groundingdino,10,paired_complete_cases,complete_case_persistence,0.0,0.1,2,0.0,0.11875000000000001,-0.11875000000000001
refl4,groundingdino,10,paired_complete_cases,complete_case_persistence,0.1,0.2,4,0.12916666666666665,0.303125,-0.17395833333333333
refl4,groundingdino,10,paired_complete_cases,complete_case_persistence,0.2,0.3,2,0.2,0.375,-0.175
refl4,groundingdino,10,paired_complete_cases,complete_case_persistence,0.3,0.4,18,0.3162037037037037,0.3625,-0.04629629629629628
refl4,groundingdino,10,paired_complete_cases,complete_case_persistence,0.4,0.5,25,0.4040634920634921,0.4585,-0.054436507936507894
refl4,groundingdino,10,paired_complete_cases,complete_case_persistence,0.5,0.6,35,0.5192743764172335,0.49071428571428566,0.02856009070294785
refl4,groundingdino,10,paired_complete_cases,complete_case_persistence,0.6,0.7,40,0.6133333333333333,0.625,-0.011666666666666714
refl4,groundingdino,10,paired_complete_cases,complete_case_persistence,0.7,0.8,67,0.7143923240938167,0.6942164179104477,0.020175906183368952
refl4,groundingdino,10,paired_complete_cases,complete_case_persistence,0.8,0.9,87,0.8170224411603719,0.7979885057471264,0.019033935413245495
refl4,groundingdino,10,paired_complete_cases,complete_case_persistence,0.9,1.0,719,0.988317107093185,0.9622044506258693,0.026112656467315642
refl4,groundingdino,10,paired_complete_cases,coverage_aware_operational,0.0,0.1,2,0.0,0.11875000000000001,-0.11875000000000001
refl4,groundingdino,10,paired_complete_cases,coverage_aware_operational,0.1,0.2,4,0.1,0.303125,-0.20312499999999997
refl4,groundingdino,10,paired_complete_cases,coverage_aware_operational,0.2,0.3,3,0.20000000000000004,0.3416666666666666,-0.14166666666666658
refl4,groundingdino,10,paired_complete_cases,coverage_aware_operational,0.3,0.4,21,0.29999999999999993,0.35892857142857143,-0.0589285714285715
refl4,groundingdino,10,paired_complete_cases,coverage_aware_operational,0.4,0.5,31,0.40000000000000013,0.47903225806451616,-0.07903225806451603
refl4,groundingdino,10,paired_complete_cases,coverage_aware_operational,0.5,0.6,30,0.5,0.49666666666666676,0.0033333333333332438
refl4,groundingdino,10,paired_complete_cases,coverage_aware_operational,0.6,0.7,47,0.6000000000000002,0.6311170212765959,-0.031117021276595658
refl4,groundingdino,10,paired_complete_cases,coverage_aware_operational,0.7,0.8,75,0.7000000000000002,0.7146666666666667,-0.014666666666666495
refl4,groundingdino,10,paired_complete_cases,coverage_aware_operational,0.8,0.9,99,0.7999999999999999,0.8172979797979797,-0.017297979797979757
refl4,groundingdino,10,paired_complete_cases,coverage_aware_operational,0.9,1.0,687,0.9831149927219798,0.9697052401746725,0.013409752547307252
refl4,groundingdino,20,paired_complete_cases,complete_case_persistence,0.0,0.1,2,0.0,0.11875000000000001,-0.11875000000000001
refl4,groundingdino,20,paired_complete_cases,complete_case_persistence,0.1,0.2,2,0.17708333333333331,0.20625,-0.029166666666666674
refl4,groundingdino,20,paired_complete_cases,complete_case_persistence,0.2,0.3,7,0.25151339888181995,0.30357142857142866,-0.05205802968960871
refl4,groundingdino,20,paired_complete_cases,complete_case_persistence,0.3,0.4,10,0.3238721804511278,0.40374999999999994,-0.07987781954887213
refl4,groundingdino,20,paired_complete_cases,complete_case_persistence,0.4,0.5,43,0.42359681122551013,0.44796511627906976,-0.024368305053559636
refl4,groundingdino,20,paired_complete_cases,complete_case_persistence,0.5,0.6,25,0.5269239766081871,0.49449999999999994,0.03242397660818719
refl4,groundingdino,20,paired_complete_cases,complete_case_persistence,0.6,0.7,47,0.6406997233383834,0.5936170212765958,0.04708270206178766
refl4,groundingdino,20,paired_complete_cases,complete_case_persistence,0.7,0.8,63,0.73244549281701,0.7174603174603175,0.014985175356692526
refl4,groundingdino,20,paired_complete_cases,complete_case_persistence,0.8,0.9,91,0.8333188268559782,0.8093406593406592,0.023978167515319004
refl4,groundingdino,20,paired_complete_cases,complete_case_persistence,0.9,1.0,710,0.9875067902017604,0.9649647887323943,0.022542001469366024
refl4,groundingdino,20,paired_complete_cases,coverage_aware_operational,0.0,0.1,2,0.0,0.11875000000000001,-0.11875000000000001
refl4,groundingdino,20,paired_complete_cases,coverage_aware_operational,0.1,0.2,4,0.15,0.25,-0.1
refl4,groundingdino,20,paired_complete_cases,coverage_aware_operational,0.2,0.3,8,0.24375,0.3109375,-0.06718749999999998
refl4,groundingdino,20,paired_complete_cases,coverage_aware_operational,0.3,0.4,13,0.3230769230769231,0.3865384615384615,-0.0634615384615384
refl4,groundingdino,20,paired_complete_cases,coverage_aware_operational,0.4,0.5,43,0.4174418604651163,0.45552325581395353,-0.038081395348837255
refl4,groundingdino,20,paired_complete_cases,coverage_aware_operational,0.5,0.6,34,0.525,0.5077205882352941,0.017279411764705932
refl4,groundingdino,20,paired_complete_cases,coverage_aware_operational,0.6,0.7,48,0.6281249999999999,0.6294270833333333,-0.0013020833333333703
refl4,groundingdino,20,paired_complete_cases,coverage_aware_operational,0.7,0.8,71,0.7232394366197185,0.7434859154929577,-0.02024647887323927
refl4,groundingdino,20,paired_complete_cases,coverage_aware_operational,0.8,0.9,108,0.8249999999999997,0.8203703703703703,0.004629629629629428
refl4,groundingdino,20,paired_complete_cases,coverage_aware_operational,0.9,1.0,669,0.9829596412556054,0.9762518684603886,0.0067077727952168376
refl4,groundingdino,40,paired_complete_cases,complete_case_persistence,0.0,0.1,1,0.027777777777777776,0.0375,-0.009722222222222222
refl4,groundingdino,40,paired_complete_cases,complete_case_persistence,0.1,0.2,2,0.175,0.25,-0.07500000000000001
refl4,groundingdino,40,paired_complete_cases,complete_case_persistence,0.2,0.3,8,0.2423065936901076,0.265625,-0.023318406309892403
refl4,groundingdino,40,paired_complete_cases,complete_case_persistence,0.3,0.4,13,0.35425778674766534,0.3528846153846154,0.0013731713630499298
refl4,groundingdino,40,paired_complete_cases,complete_case_persistence,0.4,0.5,38,0.43997415160766284,0.4427631578947369,-0.0027890062870740695
refl4,groundingdino,40,paired_complete_cases,complete_case_persistence,0.5,0.6,39,0.543016438967856,0.5381410256410255,0.004875413326830502
refl4,groundingdino,40,paired_complete_cases,complete_case_persistence,0.6,0.7,40,0.6438969101469102,0.6200000000000001,0.02389691014691009
refl4,groundingdino,40,paired_complete_cases,complete_case_persistence,0.7,0.8,61,0.7414634534200251,0.6993852459016392,0.04207820751838587
refl4,groundingdino,40,paired_complete_cases,complete_case_persistence,0.8,0.9,100,0.8424442179651157,0.826875,0.015569217965115678
refl4,groundingdino,40,paired_complete_cases,complete_case_persistence,0.9,1.0,698,0.9870846640034034,0.9671919770773639,0.019892686926039516
refl4,groundingdino,40,paired_complete_cases,coverage_aware_operational,0.0,0.1,1,0.025,0.0375,-0.012499999999999997
refl4,groundingdino,40,paired_complete_cases,coverage_aware_operational,0.1,0.2,3,0.17499999999999996,0.25416666666666665,-0.07916666666666669
refl4,groundingdino,40,paired_complete_cases,coverage_aware_operational,0.2,0.3,10,0.24,0.2725,-0.03250000000000003
refl4,groundingdino,40,paired_complete_cases,coverage_aware_operational,0.3,0.4,16,0.346875,0.3609375,-0.014062500000000033
refl4,groundingdino,40,paired_complete_cases,coverage_aware_operational,0.4,0.5,43,0.4372093023255813,0.44767441860465124,-0.01046511627906993
refl4,groundingdino,40,paired_complete_cases,coverage_aware_operational,0.5,0.6,40,0.541875,0.5493750000000001,-0.007500000000000062
refl4,groundingdino,40,paired_complete_cases,coverage_aware_operational,0.6,0.7,51,0.6372549019607843,0.6497549019607843,-0.012500000000000067
refl4,groundingdino,40,paired_complete_cases,coverage_aware_operational,0.7,0.8,75,0.7446666666666668,0.7441666666666666,0.000500000000000167
refl4,groundingdino,40,paired_complete_cases,coverage_aware_operational,0.8,0.9,108,0.8388888888888888,0.8467592592592593,-0.007870370370370527
refl4,groundingdino,40,paired_complete_cases,coverage_aware_operational,0.9,1.0,653,0.9830398162327717,0.9791539050535989,0.0038859111791728074
refl4,owlv2,5,paired_complete_cases,complete_case_persistence,0.0,0.1,20,0.0,0.23374999999999999,-0.23374999999999999
refl4,owlv2,5,paired_complete_cases,complete_case_persistence,0.2,0.3,22,0.21818181818181823,0.2948863636363636,-0.07670454545454539
refl4,owlv2,5,paired_complete_cases,complete_case_persistence,0.3,0.4,12,0.3333333333333333,0.35624999999999996,-0.02291666666666664
refl4,owlv2,5,paired_complete_cases,complete_case_persistence,0.4,0.5,39,0.4000000000000001,0.45512820512820523,-0.055128205128205154
refl4,owlv2,5,paired_complete_cases,complete_case_persistence,0.5,0.6,34,0.5,0.3613970588235294,0.1386029411764706
refl4,owlv2,5,paired_complete_cases,complete_case_persistence,0.6,0.7,80,0.6149999999999999,0.6040625000000001,0.010937499999999822
refl4,owlv2,5,paired_complete_cases,complete_case_persistence,0.7,0.8,29,0.75,0.6758620689655173,0.07413793103448274
refl4,owlv2,5,paired_complete_cases,complete_case_persistence,0.8,0.9,104,0.8,0.7722355769230769,0.027764423076923173
refl4,owlv2,5,paired_complete_cases,complete_case_persistence,0.9,1.0,651,1.0,0.8789938556067587,0.12100614439324131
refl4,owlv2,5,paired_complete_cases,coverage_aware_operational,0.0,0.1,20,0.0,0.23374999999999999,-0.23374999999999999
refl4,owlv2,5,paired_complete_cases,coverage_aware_operational,0.2,0.3,56,0.19999999999999998,0.328125,-0.12812500000000002
refl4,owlv2,5,paired_complete_cases,coverage_aware_operational,0.4,0.5,102,0.3999999999999999,0.453921568627451,-0.053921568627451066
refl4,owlv2,5,paired_complete_cases,coverage_aware_operational,0.6,0.7,130,0.6,0.6322115384615384,-0.03221153846153846
refl4,owlv2,5,paired_complete_cases,coverage_aware_operational,0.8,0.9,230,0.8,0.8074456521739131,-0.00744565217391302
refl4,owlv2,5,paired_complete_cases,coverage_aware_operational,0.9,1.0,453,1.0,0.9463300220750552,0.05366997792494477
refl4,owlv2,10,paired_complete_cases,complete_case_persistence,0.0,0.1,5,0.0,0.21000000000000002,-0.21000000000000002
refl4,owlv2,10,paired_complete_cases,complete_case_persistence,0.1,0.2,6,0.1349206349206349,0.24791666666666667,-0.11299603174603176
refl4,owlv2,10,paired_complete_cases,complete_case_persistence,0.2,0.3,18,0.2292768959435626,0.24374999999999997,-0.01447310405643737
refl4,owlv2,10,paired_complete_cases,complete_case_persistence,0.3,0.4,31,0.3228494623655915,0.30685483870967734,0.015994623655914142
refl4,owlv2,10,paired_complete_cases,complete_case_persistence,0.4,0.5,26,0.4136752136752137,0.4346153846153846,-0.02094017094017092
refl4,owlv2,10,paired_complete_cases,complete_case_persistence,0.5,0.6,47,0.5143532590341101,0.4438829787234041,0.07047028031070601
refl4,owlv2,10,paired_complete_cases,complete_case_persistence,0.6,0.7,42,0.6206349206349207,0.5288690476190476,0.09176587301587302
refl4,owlv2,10,paired_complete_cases,complete_case_persistence,0.7,0.8,75,0.7274497354497356,0.6421666666666667,0.0852830687830689
refl4,owlv2,10,paired_complete_cases,complete_case_persistence,0.8,0.9,103,0.8378833410386807,0.7442961165048545,0.09358722453382617
refl4,owlv2,10,paired_complete_cases,complete_case_persistence,0.9,1.0,643,0.9894245723172629,0.8892884914463453,0.10013608087091763
refl4,owlv2,10,paired_complete_cases,coverage_aware_operational,0.0,0.1,5,0.0,0.21000000000000002,-0.21000000000000002
refl4,owlv2,10,paired_complete_cases,coverage_aware_operational,0.1,0.2,15,0.10000000000000003,0.21000000000000002,-0.10999999999999999
refl4,owlv2,10,paired_complete_cases,coverage_aware_operational,0.2,0.3,31,0.20000000000000007,0.2725806451612904,-0.07258064516129031
refl4,owlv2,10,paired_complete_cases,coverage_aware_operational,0.3,0.4,45,0.3000000000000001,0.32694444444444437,-0.02694444444444427
refl4,owlv2,10,paired_complete_cases,coverage_aware_operational,0.4,0.5,49,0.39999999999999997,0.4346938775510204,-0.034693877551020436
refl4,owlv2,10,paired_complete_cases,coverage_aware_operational,0.5,0.6,67,0.5,0.528544776119403,-0.02854477611940298
refl4,owlv2,10,paired_complete_cases,coverage_aware_operational,0.6,0.7,58,0.6000000000000001,0.6105603448275863,-0.010560344827586166
refl4,owlv2,10,paired_complete_cases,coverage_aware_operational,0.7,0.8,78,0.7000000000000003,0.7144230769230768,-0.014423076923076539
refl4,owlv2,10,paired_complete_cases,coverage_aware_operational,0.8,0.9,126,0.7999999999999999,0.7966269841269841,0.003373015873015861
refl4,owlv2,10,paired_complete_cases,coverage_aware_operational,0.9,1.0,522,0.967241379310345,0.942265325670498,0.024976053639847007
refl4,owlv2,20,paired_complete_cases,complete_case_persistence,0.0,0.1,4,0.07057005494505494,0.15625,-0.08567994505494506
refl4,owlv2,20,paired_complete_cases,complete_case_persistence,0.1,0.2,6,0.14620374465575703,0.17500000000000002,-0.028796255344242988
refl4,owlv2,20,paired_complete_cases,complete_case_persistence,0.2,0.3,24,0.26029826010476165,0.2520833333333333,0.008214926771428321
refl4,owlv2,20,paired_complete_cases,complete_case_persistence,0.3,0.4,20,0.32472934787950264,0.32062500000000005,0.00410434787950259
refl4,owlv2,20,paired_complete_cases,complete_case_persistence,0.4,0.5,34,0.4340660382991015,0.36580882352941174,0.06825721476968977
refl4,owlv2,20,paired_complete_cases,complete_case_persistence,0.5,0.6,48,0.5345986672999056,0.4700520833333333,0.06454658396657226
refl4,owlv2,20,paired_complete_cases,complete_case_persistence,0.6,0.7,55,0.6391672434579837,0.5409090909090909,0.09825815254889281
refl4,owlv2,20,paired_complete_cases,complete_case_persistence,0.7,0.8,72,0.7411780218023769,0.6921875,0.04899052180237695
refl4,owlv2,20,paired_complete_cases,complete_case_persistence,0.8,0.9,115,0.8494540466114701,0.7280434782608697,0.12141056835060038
refl4,owlv2,20,paired_complete_cases,complete_case_persistence,0.9,1.0,620,0.9881599432032617,0.8955443548387098,0.09261558836455197
refl4,owlv2,20,paired_complete_cases,coverage_aware_operational,0.0,0.1,7,0.049999999999999996,0.14107142857142857,-0.09107142857142858
refl4,owlv2,20,paired_complete_cases,coverage_aware_operational,0.1,0.2,11,0.1272727272727273,0.18295454545454548,-0.05568181818181819
refl4,owlv2,20,paired_complete_cases,coverage_aware_operational,0.2,0.3,39,0.23076923076923078,0.2522435897435897,-0.021474358974358898
refl4,owlv2,20,paired_complete_cases,coverage_aware_operational,0.3,0.4,46,0.31847826086956527,0.321195652173913,-0.002717391304347727
refl4,owlv2,20,paired_complete_cases,coverage_aware_operational,0.4,0.5,54,0.4249999999999999,0.45694444444444443,-0.03194444444444455
refl4,owlv2,20,paired_complete_cases,coverage_aware_operational,0.5,0.6,69,0.5297101449275362,0.5418478260869566,-0.012137681159420377
refl4,owlv2,20,paired_complete_cases,coverage_aware_operational,0.6,0.7,69,0.6260869565217393,0.6389492753623189,-0.012862318840579645
refl4,owlv2,20,paired_complete_cases,coverage_aware_operational,0.7,0.8,96,0.7286458333333335,0.7218749999999998,0.006770833333333726
refl4,owlv2,20,paired_complete_cases,coverage_aware_operational,0.8,0.9,126,0.8285714285714283,0.8363095238095238,-0.007738095238095544
refl4,owlv2,20,paired_complete_cases,coverage_aware_operational,0.9,1.0,481,0.9715176715176714,0.9547817047817048,0.016735966735966668
refl4,owlv2,40,paired_complete_cases,complete_case_persistence,0.0,0.1,1,0.07407407407407407,0.1,-0.025925925925925936
refl4,owlv2,40,paired_complete_cases,complete_case_persistence,0.1,0.2,9,0.1548608039707111,0.16527777777777777,-0.010416973807066687
refl4,owlv2,40,paired_complete_cases,complete_case_persistence,0.2,0.3,17,0.2431756841810537,0.21029411764705883,0.03288156653399488
refl4,owlv2,40,paired_complete_cases,complete_case_persistence,0.3,0.4,33,0.3357879483178741,0.28750000000000003,0.048287948317874085
refl4,owlv2,40,paired_complete_cases,complete_case_persistence,0.4,0.5,34,0.4440689662560302,0.3819852941176471,0.06208367213838312
refl4,owlv2,40,paired_complete_cases,complete_case_persistence,0.5,0.6,40,0.5418456638618661,0.46906250000000005,0.07278316386186601
refl4,owlv2,40,paired_complete_cases,complete_case_persistence,0.6,0.7,63,0.6475841775974926,0.5785714285714286,0.06901274902606402
refl4,owlv2,40,paired_complete_cases,complete_case_persistence,0.7,0.8,74,0.7440382680838834,0.652195945945946,0.09184232213793742
refl4,owlv2,40,paired_complete_cases,complete_case_persistence,0.8,0.9,101,0.8494743593397321,0.7436881188118811,0.10578624052785102
refl4,owlv2,40,paired_complete_cases,complete_case_persistence,0.9,1.0,626,0.9851983618680749,0.8969049520766773,0.08829340979139755
refl4,owlv2,40,paired_complete_cases,coverage_aware_operational,0.0,0.1,6,0.05416666666666667,0.09375,-0.03958333333333333
refl4,owlv2,40,paired_complete_cases,coverage_aware_operational,0.1,0.2,18,0.1486111111111111,0.175,-0.02638888888888888
refl4,owlv2,40,paired_complete_cases,coverage_aware_operational,0.2,0.3,31,0.23145161290322583,0.23346774193548386,-0.002016129032258035
refl4,owlv2,40,paired_complete_cases,coverage_aware_operational,0.3,0.4,53,0.33160377358490567,0.3417452830188679,-0.010141509433962248
refl4,owlv2,40,paired_complete_cases,coverage_aware_operational,0.4,0.5,55,0.43863636363636366,0.44636363636363624,-0.007727272727272583
refl4,owlv2,40,paired_complete_cases,coverage_aware_operational,0.5,0.6,63,0.5388888888888889,0.5545634920634922,-0.01567460317460334
refl4,owlv2,40,paired_complete_cases,coverage_aware_operational,0.6,0.7,80,0.634375,0.6381249999999999,-0.00374999999999992
refl4,owlv2,40,paired_complete_cases,coverage_aware_operational,0.7,0.8,96,0.73828125,0.7427083333333334,-0.004427083333333415
refl4,owlv2,40,paired_complete_cases,coverage_aware_operational,0.8,0.9,136,0.8391544117647057,0.8409926470588235,-0.0018382352941177516
refl4,owlv2,40,paired_complete_cases,coverage_aware_operational,0.9,1.0,460,0.9708695652173913,0.9617663043478262,0.009103260869565144
refl4,yoloworld,5,paired_complete_cases,complete_case_persistence,0.0,0.1,9,0.0,0.28055555555555556,-0.28055555555555556
refl4,yoloworld,5,paired_complete_cases,complete_case_persistence,0.2,0.3,14,0.2285714285714286,0.3723214285714285,-0.14374999999999993
refl4,yoloworld,5,paired_complete_cases,complete_case_persistence,0.3,0.4,8,0.3333333333333333,0.3515625,-0.018229166666666685
refl4,yoloworld,5,paired_complete_cases,complete_case_persistence,0.4,0.5,15,0.40000000000000013,0.43833333333333335,-0.03833333333333322
refl4,yoloworld,5,paired_complete_cases,complete_case_persistence,0.5,0.6,29,0.5,0.4193965517241379,0.08060344827586208
refl4,yoloworld,5,paired_complete_cases,complete_case_persistence,0.6,0.7,64,0.625,0.5349609375000001,0.09003906249999993
refl4,yoloworld,5,paired_complete_cases,complete_case_persistence,0.7,0.8,29,0.75,0.5866379310344828,0.1633620689655172
refl4,yoloworld,5,paired_complete_cases,complete_case_persistence,0.8,0.9,55,0.7999999999999996,0.8099999999999998,-0.010000000000000231
refl4,yoloworld,5,paired_complete_cases,complete_case_persistence,0.9,1.0,551,1.0,0.7429219600725954,0.25707803992740463
refl4,yoloworld,5,paired_complete_cases,coverage_aware_operational,0.0,0.1,9,0.0,0.28055555555555556,-0.28055555555555556
refl4,yoloworld,5,paired_complete_cases,coverage_aware_operational,0.2,0.3,68,0.19999999999999996,0.33823529411764713,-0.13823529411764718
refl4,yoloworld,5,paired_complete_cases,coverage_aware_operational,0.4,0.5,132,0.3999999999999999,0.4403409090909091,-0.040340909090909205
refl4,yoloworld,5,paired_complete_cases,coverage_aware_operational,0.6,0.7,160,0.5999999999999999,0.5860937500000001,0.013906249999999787
refl4,yoloworld,5,paired_complete_cases,coverage_aware_operational,0.8,0.9,161,0.7999999999999999,0.7937111801242237,0.00628881987577623
refl4,yoloworld,5,paired_complete_cases,coverage_aware_operational,0.9,1.0,244,1.0,0.9394467213114756,0.06055327868852445
refl4,yoloworld,10,paired_complete_cases,complete_case_persistence,0.0,0.1,1,0.0,0.3625,-0.3625
refl4,yoloworld,10,paired_complete_cases,complete_case_persistence,0.1,0.2,4,0.11527777777777778,0.215625,-0.10034722222222223
refl4,yoloworld,10,paired_complete_cases,complete_case_persistence,0.2,0.3,11,0.2357864357864358,0.2988636363636364,-0.06307720057720059
refl4,yoloworld,10,paired_complete_cases,complete_case_persistence,0.3,0.4,14,0.33214285714285713,0.33392857142857135,-0.0017857142857142239
refl4,yoloworld,10,paired_complete_cases,complete_case_persistence,0.4,0.5,14,0.40839002267573704,0.39821428571428574,0.010175736961451298
refl4,yoloworld,10,paired_complete_cases,complete_case_persistence,0.5,0.6,37,0.5186615186615188,0.4608108108108107,0.05785070785070806
refl4,yoloworld,10,paired_complete_cases,complete_case_persistence,0.6,0.7,38,0.6320175438596491,0.5128289473684211,0.11918859649122804
refl4,yoloworld,10,paired_complete_cases,complete_case_persistence,0.7,0.8,48,0.7379133597883598,0.5817708333333332,0.15614252645502658
refl4,yoloworld,10,paired_complete_cases,complete_case_persistence,0.8,0.9,66,0.8330086580086579,0.6757575757575757,0.1572510822510822
refl4,yoloworld,10,paired_complete_cases,complete_case_persistence,0.9,1.0,546,0.9928571428571429,0.7545558608058608,0.2383012820512821
refl4,yoloworld,10,paired_complete_cases,coverage_aware_operational,0.0,0.1,1,0.0,0.3625,-0.3625
refl4,yoloworld,10,paired_complete_cases,coverage_aware_operational,0.1,0.2,15,0.10000000000000003,0.2358333333333333,-0.13583333333333328
refl4,yoloworld,10,paired_complete_cases,coverage_aware_operational,0.2,0.3,41,0.19999999999999998,0.30853658536585366,-0.10853658536585367
refl4,yoloworld,10,paired_complete_cases,coverage_aware_operational,0.3,0.4,45,0.3000000000000001,0.34111111111111114,-0.04111111111111104
refl4,yoloworld,10,paired_complete_cases,coverage_aware_operational,0.4,0.5,71,0.39999999999999986,0.43609154929577465,-0.036091549295774794
