dataset,model,setting_index,setting_id,tracked_candidate_count,exposed_candidate_count,duplicate_iou_threshold,match_iou_threshold,birth_duplicate_iou_threshold,sample_count,eligible_count,clean_eligibility,reference_probe_count,coverage,conditional_ranking,full_manifest_operational,eligible_only_operational,winner_missing_share,competitor_missing_share,threatening_birth_share,ranking_reversal_share
RefCOCO,groundingdino,97,kt5_ke15_match0.25_birth0.70_dup0.70,5,15,0.7,0.25,0.7,500,499,0.998,39920,0.9385270541082165,0.9073293119094645,0.8498499989509583,0.8515530817494363,0.001181235234559568,0.3562267971650354,0.056699291258859266,0.5858926763415457
RefCOCO,groundingdino,98,kt5_ke15_match0.25_birth0.85_dup0.70,5,15,0.7,0.25,0.85,500,499,0.998,39920,0.9385270541082165,0.9073293119094645,0.8498499989509583,0.8515530817494363,0.001181235234559568,0.3562267971650354,0.056699291258859266,0.5858926763415457
RefCOCO,groundingdino,99,kt5_ke20_match0.10_birth0.50_dup0.70,5,20,0.7,0.1,0.5,500,499,0.998,39920,0.9523296593186372,0.9042796643606807,0.8594499230384827,0.8611722957634018,0.00018044027426921688,0.30494406351497655,0.03825333814507398,0.6566221580656803
RefCOCO,groundingdino,100,kt5_ke20_match0.10_birth0.70_dup0.70,5,20,0.7,0.1,0.7,500,499,0.998,39920,0.9488977955911824,0.9067845828933474,0.8587249517440796,0.8604458673205787,0.0001795009872554299,0.3033566684616765,0.06264584455214503,0.633817985998923
RefCOCO,groundingdino,101,kt5_ke20_match0.10_birth0.85_dup0.70,5,20,0.7,0.1,0.85,500,499,0.998,39920,0.9488977955911824,0.9067845828933474,0.8587249517440796,0.8604458673205787,0.0001795009872554299,0.3033566684616765,0.06264584455214503,0.633817985998923
RefCOCO,groundingdino,102,kt5_ke20_match0.15_birth0.50_dup0.70,5,20,0.7,0.15,0.5,500,499,0.998,39920,0.948371743486974,0.9045141181753348,0.8560999631881714,0.8578156067995366,0.00035236081747709656,0.32558139534883723,0.03717406624383369,0.6368921775898521
RefCOCO,groundingdino,103,kt5_ke20_match0.15_birth0.70_dup0.70,5,20,0.7,0.15,0.7,500,499,0.998,39920,0.944939879759519,0.9070303801495149,0.8553749918937683,0.8570891783567134,0.00035056967572304995,0.3239263803680982,0.06099912357581069,0.6147239263803681
RefCOCO,groundingdino,104,kt5_ke20_match0.15_birth0.85_dup0.70,5,20,0.7,0.15,0.85,500,499,0.998,39920,0.944939879759519,0.9070303801495149,0.8553749918937683,0.8570891783567134,0.00035056967572304995,0.3239263803680982,0.06099912357581069,0.6147239263803681
RefCOCO,groundingdino,105,kt5_ke20_match0.25_birth0.50_dup0.70,5,20,0.7,0.25,0.5,500,499,0.998,39920,0.9426102204408817,0.9048606128252146,0.851224958896637,0.8529308372604584,0.001021972406745018,0.3539431102026912,0.03525804803270312,0.6097768693578607
RefCOCO,groundingdino,106,kt5_ke20_match0.25_birth0.70_dup0.70,5,20,0.7,0.25,0.7,500,499,0.998,39920,0.9393036072144288,0.9072992506067152,0.8505250215530396,0.8522294833808242,0.0010171215460247499,0.3522630954399051,0.057467367350398375,0.5892524156636718
RefCOCO,groundingdino,107,kt5_ke20_match0.25_birth0.85_dup0.70,5,20,0.7,0.25,0.85,500,499,0.998,39920,0.9393036072144288,0.9072992506067152,0.8505250215530396,0.8522294833808242,0.0010171215460247499,0.3522630954399051,0.057467367350398375,0.5892524156636718
RefCOCO,yoloworld,0,kt2_ke10_match0.10_birth0.50_dup0.70,2,10,0.7,0.1,0.5,500,364,0.728,29120,0.8963255494505494,0.8956744952300678,0.5844500064849854,0.8028159508338342,0.07384186694531522,0.21699756182514804,0.23493556252176942,0.47422500870776735
RefCOCO,yoloworld,1,kt2_ke10_match0.10_birth0.70_dup0.70,2,10,0.7,0.1,0.7,500,364,0.728,29120,0.8891483516483516,0.8998918584891086,0.5824999809265137,0.8001373626373627,0.07285223367697595,0.2140893470790378,0.2676975945017182,0.44536082474226807
RefCOCO,yoloworld,2,kt2_ke10_match0.10_birth0.85_dup0.70,2,10,0.7,0.1,0.85,500,364,0.728,29120,0.8891483516483516,0.8998918584891086,0.5824999809265137,0.8001373626373627,0.07285223367697595,0.2140893470790378,0.2676975945017182,0.44536082474226807
RefCOCO,yoloworld,3,kt2_ke10_match0.15_birth0.50_dup0.70,2,10,0.7,0.15,0.5,500,364,0.728,29120,0.8948832417582417,0.8955830998887141,0.5834500193595886,0.8014423244602078,0.07575233483223798,0.22137668626772744,0.23227257004496715,0.47059840885506743
RefCOCO,yoloworld,4,kt2_ke10_match0.15_birth0.70_dup0.70,2,10,0.7,0.15,0.7,500,364,0.728,29120,0.8877060439560439,0.8998065764023211,0.5814999938011169,0.7987637362637363,0.07474402730375426,0.21843003412969283,0.26484641638225254,0.44197952218430037
RefCOCO,yoloworld,5,kt2_ke10_match0.15_birth0.85_dup0.70,2,10,0.7,0.15,0.85,500,364,0.728,29120,0.8877060439560439,0.8998065764023211,0.5814999938011169,0.7987637362637363,0.07474402730375426,0.21843003412969283,0.26484641638225254,0.44197952218430037
RefCOCO,yoloworld,6,kt2_ke10_match0.25_birth0.50_dup0.70,2,10,0.7,0.25,0.5,500,364,0.728,29120,0.8931318681318682,0.8959550907413104,0.5825499892234802,0.8002060271881439,0.08112753523547611,0.22464764523891373,0.22911653489171538,0.4651082846338948
RefCOCO,yoloworld,7,kt2_ke10_match0.25_birth0.70_dup0.70,2,10,0.7,0.25,0.7,500,364,0.728,29120,0.8860576923076923,0.900201534764747,0.5806750655174255,0.7976305615770948,0.08009502799932122,0.22178856270151026,0.2611573052774478,0.43695910402172067
RefCOCO,yoloworld,8,kt2_ke10_match0.25_birth0.85_dup0.70,2,10,0.7,0.25,0.85,500,364,0.728,29120,0.8860576923076923,0.900201534764747,0.5806750655174255,0.7976305615770948,0.08009502799932122,0.22178856270151026,0.2611573052774478,0.43695910402172067
RefCOCO,yoloworld,9,kt2_ke15_match0.10_birth0.50_dup0.70,2,15,0.7,0.1,0.5,500,364,0.728,29120,0.8962568681318681,0.8957814475650409,0.584475040435791,0.8028503250289749,0.07246124368576903,0.21686117401149627,0.2368925274342449,0.4737850548684898
RefCOCO,yoloworld,10,kt2_ke15_match0.10_birth0.70_dup0.70,2,15,0.7,0.1,0.7,500,364,0.728,29120,0.889114010989011,0.8999652388860995,0.5825249552726746,0.8001716529930031,0.07148994672624162,0.21395428767829525,0.2694621068912184,0.4450936587042447
RefCOCO,yoloworld,11,kt2_ke15_match0.10_birth0.85_dup0.70,2,15,0.7,0.1,0.85,500,364,0.728,29120,0.889114010989011,0.8999652388860995,0.5825249552726746,0.8001716529930031,0.07148994672624162,0.21395428767829525,0.2694621068912184,0.4450936587042447
RefCOCO,yoloworld,12,kt2_ke15_match0.15_birth0.50_dup0.70,2,15,0.7,0.15,0.5,500,364,0.728,29120,0.8948145604395604,0.8956902175998772,0.5834749937057495,0.8014766148158482,0.07438159487977858,0.2212419996540391,0.23421553364469816,0.4701608718214842
RefCOCO,yoloworld,13,kt2_ke15_match0.15_birth0.70_dup0.70,2,15,0.7,0.15,0.7,500,364,0.728,29120,0.8876717032967033,0.8998800727300863,0.5815250277519226,0.798798110458877,0.07339136371394436,0.21829663765147636,0.2665983956306537,0.4417136030039256
RefCOCO,yoloworld,14,kt2_ke15_match0.15_birth0.85_dup0.70,2,15,0.7,0.15,0.85,500,364,0.728,29120,0.8876717032967033,0.8998800727300863,0.5815250277519226,0.798798110458877,0.07339136371394436,0.21829663765147636,0.2665983956306537,0.4417136030039256
RefCOCO,yoloworld,15,kt2_ke15_match0.25_birth0.50_dup0.70,2,15,0.7,0.25,0.5,500,364,0.728,29120,0.8932005494505495,0.8960784313725491,0.5826749801635742,0.8003777304848472,0.07913297780836057,0.22380870462755892,0.23206605883364873,0.4649922587304318
RefCOCO,yoloworld,16,kt2_ke15_match0.25_birth0.70_dup0.70,2,15,0.7,0.25,0.7,500,364,0.728,29120,0.8861607142857143,0.9002906413485758,0.5808000564575195,0.7978022648737981,0.078125,0.22095788043478262,0.2639266304347826,0.43699048913043476
RefCOCO,yoloworld,17,kt2_ke15_match0.25_birth0.85_dup0.70,2,15,0.7,0.25,0.85,500,364,0.728,29120,0.8861607142857143,0.9002906413485758,0.5808000564575195,0.7978022648737981,0.078125,0.22095788043478262,0.2639266304347826,0.43699048913043476
RefCOCO,yoloworld,18,kt2_ke20_match0.10_birth0.50_dup0.70,2,20,0.7,0.1,0.5,500,364,0.728,29120,0.8961881868131868,0.8958500977123808,0.584475040435791,0.8028503250289749,0.07246124368576903,0.21686117401149627,0.2372408987981188,0.47343668350461593
RefCOCO,yoloworld,19,kt2_ke20_match0.10_birth0.70_dup0.70,2,20,0.7,0.1,0.7,500,364,0.728,29120,0.889114010989011,0.8999652388860995,0.5825249552726746,0.8001716529930031,0.07148994672624162,0.21395428767829525,0.2694621068912184,0.4450936587042447
RefCOCO,yoloworld,20,kt2_ke20_match0.10_birth0.85_dup0.70,2,20,0.7,0.1,0.85,500,364,0.728,29120,0.889114010989011,0.8999652388860995,0.5825249552726746,0.8001716529930031,0.07148994672624162,0.21395428767829525,0.2694621068912184,0.4450936587042447
RefCOCO,yoloworld,21,kt2_ke20_match0.15_birth0.50_dup0.70,2,20,0.7,0.15,0.5,500,364,0.728,29120,0.8947458791208791,0.8957589714066398,0.5834749937057495,0.8014766148158482,0.07438159487977858,0.2212419996540391,0.23456149455111572,0.4698149109150666
RefCOCO,yoloworld,22,kt2_ke20_match0.15_birth0.70_dup0.70,2,20,0.7,0.15,0.7,500,364,0.728,29120,0.8876717032967033,0.8998800727300863,0.5815250277519226,0.798798110458877,0.07339136371394436,0.21829663765147636,0.2665983956306537,0.4417136030039256
RefCOCO,yoloworld,23,kt2_ke20_match0.15_birth0.85_dup0.70,2,20,0.7,0.15,0.85,500,364,0.728,29120,0.8876717032967033,0.8998800727300863,0.5815250277519226,0.798798110458877,0.07339136371394436,0.21829663765147636,0.2665983956306537,0.4417136030039256
RefCOCO,yoloworld,24,kt2_ke20_match0.25_birth0.50_dup0.70,2,20,0.7,0.25,0.5,500,364,0.728,29120,0.8931318681318682,0.8961473392802215,0.5826749801635742,0.8003777304848472,0.07913297780836057,0.22380870462755892,0.23241011525890246,0.46464820230517806
RefCOCO,yoloworld,25,kt2_ke20_match0.25_birth0.70_dup0.70,2,20,0.7,0.25,0.7,500,364,0.728,29120,0.8861607142857143,0.9002906413485758,0.5808000564575195,0.7978022648737981,0.078125,0.22095788043478262,0.2639266304347826,0.43699048913043476
RefCOCO,yoloworld,26,kt2_ke20_match0.25_birth0.85_dup0.70,2,20,0.7,0.25,0.85,500,364,0.728,29120,0.8861607142857143,0.9002906413485758,0.5808000564575195,0.7978022648737981,0.078125,0.22095788043478262,0.2639266304347826,0.43699048913043476
RefCOCO,yoloworld,27,kt3_ke10_match0.10_birth0.50_dup0.70,3,10,0.7,0.1,0.5,500,364,0.728,29120,0.886092032967033,0.8709452389257063,0.5618250370025635,0.7717376541305374,0.06905370843989769,0.35685271551075676,0.07311569128930344,0.5009778847600421
RefCOCO,yoloworld,28,kt3_ke10_match0.10_birth0.70_dup0.70,3,10,0.7,0.1,0.7,500,364,0.728,29120,0.8812156593406594,0.8740111453177974,0.560699999332428,0.7701923244602078,0.06858936043036462,0.3544530783024507,0.09384339509862523,0.48311416616855946
RefCOCO,yoloworld,29,kt3_ke10_match0.10_birth0.85_dup0.70,3,10,0.7,0.1,0.85,500,364,0.728,29120,0.8812156593406594,0.8740111453177974,0.560699999332428,0.7701923244602078,0.06858936043036462,0.3544530783024507,0.09384339509862523,0.48311416616855946
RefCOCO,yoloworld,30,kt3_ke10_match0.15_birth0.50_dup0.70,3,10,0.7,0.15,0.5,500,364,0.728,29120,0.8842032967032967,0.8710191082802548,0.5606750249862671,0.7701580341045673,0.06992380098610489,0.3618706110862095,0.07201553862244135,0.4961900493052443
RefCOCO,yoloworld,31,kt3_ke10_match0.15_birth0.70_dup0.70,3,10,0.7,0.15,0.7,500,364,0.728,29120,0.8793269230769231,0.87409200968523,0.5595499873161316,0.7686126205947373,0.06945681211041853,0.35945384387058477,0.09260908281389137,0.4784802612051054
RefCOCO,yoloworld,32,kt3_ke10_match0.15_birth0.85_dup0.70,3,10,0.7,0.15,0.85,500,364,0.728,29120,0.8793269230769231,0.87409200968523,0.5595499873161316,0.7686126205947373,0.06945681211041853,0.35945384387058477,0.09260908281389137,0.4784802612051054
RefCOCO,yoloworld,33,kt3_ke10_match0.25_birth0.50_dup0.70,3,10,0.7,0.25,0.5,500,364,0.728,29120,0.881043956043956,0.8718428437792329,0.5591999292373657,0.7681318010602679,0.0727191943127962,0.3705568720379147,0.06975710900473933,0.48696682464454977
RefCOCO,yoloworld,34,kt3_ke10_match0.25_birth0.70_dup0.70,3,10,0.7,0.25,0.7,500,364,0.728,29120,0.8762362637362637,0.8749412133563255,0.5581250190734863,0.7666552197802198,0.07225901398086829,0.36821192052980134,0.08991905813097865,0.46961000735835173
RefCOCO,yoloworld,35,kt3_ke10_match0.25_birth0.85_dup0.70,3,10,0.7,0.25,0.85,500,364,0.728,29120,0.8762362637362637,0.8749412133563255,0.5581250190734863,0.7666552197802198,0.07225901398086829,0.36821192052980134,0.08991905813097865,0.46961000735835173
RefCOCO,yoloworld,36,kt3_ke15_match0.10_birth0.50_dup0.70,3,15,0.7,0.1,0.5,500,364,0.728,29120,0.8861607142857143,0.8710327455919396,0.5619250535964966,0.7718750670716003,0.06789101309649255,0.35496010838476594,0.07617040493752822,0.5009784735812133
RefCOCO,yoloworld,37,kt3_ke15_match0.10_birth0.70_dup0.70,3,15,0.7,0.1,0.7,500,364,0.728,29120,0.8812843406593407,0.874059930639442,0.5607750415802002,0.7702953632061298,0.06742412916728958,0.3525190611451637,0.09687546718493048,0.48318134250261624
RefCOCO,yoloworld,38,kt3_ke15_match0.10_birth0.85_dup0.70,3,15,0.7,0.1,0.85,500,364,0.728,29120,0.8812843406593407,0.874059930639442,0.5607750415802002,0.7702953632061298,0.06742412916728958,0.3525190611451637,0.09687546718493048,0.48318134250261624
RefCOCO,yoloworld,39,kt3_ke15_match0.15_birth0.50_dup0.70,3,15,0.7,0.15,0.5,500,364,0.728,29120,0.884271978021978,0.8711067961165049,0.5607750415802002,0.7702953632061298,0.06876962176708028,0.3599940200328898,0.07504858723277022,0.4961877709672597
RefCOCO,yoloworld,40,kt3_ke15_match0.15_birth0.70_dup0.70,3,15,0.7,0.15,0.7,500,364,0.728,29120,0.8793956043956044,0.8741408934707904,0.5596250295639038,0.7687156593406593,0.06829992576095026,0.3575352635486266,0.09561989606533036,0.4785449146250928
RefCOCO,yoloworld,41,kt3_ke15_match0.15_birth0.85_dup0.70,3,15,0.7,0.15,0.85,500,364,0.728,29120,0.8793956043956044,0.8741408934707904,0.5596250295639038,0.7687156593406593,0.06829992576095026,0.3575352635486266,0.09561989606533036,0.4785449146250928
RefCOCO,yoloworld,42,kt3_ke15_match0.25_birth0.50_dup0.70,3,15,0.7,0.25,0.5,500,364,0.728,29120,0.8812843406593407,0.8719557339360169,0.5594250559806824,0.7684410011375343,0.0710366305798606,0.36808542191902716,0.07355776360670324,0.487320183894409
RefCOCO,yoloworld,43,kt3_ke15_match0.25_birth0.70_dup0.70,3,15,0.7,0.25,0.7,500,364,0.728,29120,0.8764766483516484,0.8750146926301767,0.5583249926567078,0.7669299618228451,0.07057610137026668,0.36569913069102694,0.09370856048327686,0.4700162074554295
RefCOCO,yoloworld,44,kt3_ke15_match0.25_birth0.85_dup0.70,3,15,0.7,0.25,0.85,500,364,0.728,29120,0.8764766483516484,0.8750146926301767,0.5583249926567078,0.7669299618228451,0.07057610137026668,0.36569913069102694,0.09370856048327686,0.4700162074554295
RefCOCO,yoloworld,45,kt3_ke20_match0.10_birth0.50_dup0.70,3,20,0.7,0.1,0.5,500,364,0.728,29120,0.8861607142857143,0.8711102499515597,0.5619750022888184,0.7719436477828812,0.06791145911760277,0.35401294985694925,0.07724740249962356,0.5008281885258244
RefCOCO,yoloworld,46,kt3_ke20_match0.10_birth0.70_dup0.70,3,20,0.7,0.1,0.7,500,364,0.728,29120,0.881353021978022,0.8740697447886226,0.560824990272522,0.770364027756911,0.06744429490055331,0.35157768805144307,0.09765216090922686,0.4833258561387767
RefCOCO,yoloworld,47,kt3_ke20_match0.10_birth0.85_dup0.70,3,20,0.7,0.1,0.85,500,364,0.728,29120,0.881353021978022,0.8740697447886226,0.560824990272522,0.770364027756911,0.06744429490055331,0.35157768805144307,0.09765216090922686,0.4833258561387767
RefCOCO,yoloworld,48,kt3_ke20_match0.15_birth0.50_dup0.70,3,20,0.7,0.15,0.5,500,364,0.728,29120,0.8842032967032967,0.8711744601522449,0.5607750415802002,0.7702953632061298,0.06876962176708028,0.35969502167738077,0.07564658394378831,0.49588877261175063
RefCOCO,yoloworld,49,kt3_ke20_match0.15_birth0.70_dup0.70,3,20,0.7,0.15,0.7,500,364,0.728,29120,0.8793956043956044,0.8741408934707904,0.5596250295639038,0.7687156593406593,0.06829992576095026,0.35723830734966594,0.09591685226429102,0.4785449146250928
RefCOCO,yoloworld,50,kt3_ke20_match0.15_birth0.85_dup0.70,3,20,0.7,0.15,0.85,500,364,0.728,29120,0.8793956043956044,0.8741408934707904,0.5596250295639038,0.7687156593406593,0.06829992576095026,0.35723830734966594,0.09591685226429102,0.4785449146250928
RefCOCO,yoloworld,51,kt3_ke20_match0.25_birth0.50_dup0.70,3,20,0.7,0.25,0.5,500,364,0.728,29120,0.8812156593406594,0.8720236935427302,0.5594250559806824,0.7684410011375343,0.0710366305798606,0.36778881803351626,0.07415097137772504,0.4870235800088981
RefCOCO,yoloworld,52,kt3_ke20_match0.25_birth0.70_dup0.70,3,20,0.7,0.25,0.7,500,364,0.728,29120,0.8764766483516484,0.8750146926301767,0.5583249926567078,0.7669299618228451,0.07057610137026668,0.3654044496832179,0.0940032414910859,0.4700162074554295
RefCOCO,yoloworld,53,kt3_ke20_match0.25_birth0.85_dup0.70,3,20,0.7,0.25,0.85,500,364,0.728,29120,0.8764766483516484,0.8750146926301767,0.5583249926567078,0.7669299618228451,0.07057610137026668,0.3654044496832179,0.0940032414910859,0.4700162074554295
RefCOCO,yoloworld,54,kt4_ke10_match0.10_birth0.50_dup0.70,4,10,0.7,0.1,0.5,500,364,0.728,29120,0.8470123626373627,0.863936752483276,0.5327249765396118,0.7317650763543098,0.06132377416463961,0.48495711176545897,0.02406862117526565,0.42965049289463575
RefCOCO,yoloworld,55,kt4_ke10_match0.10_birth0.70_dup0.70,4,10,0.7,0.1,0.7,500,364,0.728,29120,0.8429945054945055,0.8671989571451849,0.532200038433075,0.7310439728118561,0.06115934627170582,0.48365679264555667,0.03894279877425945,0.416241062308478
RefCOCO,yoloworld,56,kt4_ke10_match0.10_birth0.85_dup0.70,4,10,0.7,0.1,0.85,500,364,0.728,29120,0.8429945054945055,0.8671989571451849,0.532200038433075,0.7310439728118561,0.06115934627170582,0.48365679264555667,0.03894279877425945,0.416241062308478
RefCOCO,yoloworld,57,kt4_ke10_match0.15_birth0.50_dup0.70,4,10,0.7,0.15,0.5,500,364,0.728,29120,0.8448145604395605,0.8642331612536076,0.5315250158309937,0.7301167917775584,0.061203715485430715,0.48988420918691944,0.023921618526530092,0.42499045680111974
RefCOCO,yoloworld,58,kt4_ke10_match0.15_birth0.70_dup0.70,4,10,0.7,0.15,0.7,500,364,0.728,29120,0.8407967032967033,0.8675053095899363,0.531000018119812,0.7293956043956044,0.061040609137055835,0.4885786802030457,0.038705583756345176,0.4116751269035533
RefCOCO,yoloworld,59,kt4_ke10_match0.15_birth0.85_dup0.70,4,10,0.7,0.15,0.85,500,364,0.728,29120,0.8407967032967033,0.8675053095899363,0.531000018119812,0.7293956043956044,0.061040609137055835,0.4885786802030457,0.038705583756345176,0.4116751269035533
RefCOCO,yoloworld,60,kt4_ke10_match0.25_birth0.50_dup0.70,4,10,0.7,0.25,0.5,500,364,0.728,29120,0.8411401098901099,0.8644566016167224,0.5293500423431396,0.727129171182821,0.06330229046060912,0.4960986659954694,0.02277875660709791,0.41782028693682355
RefCOCO,yoloworld,61,kt4_ke10_match0.25_birth0.70_dup0.70,4,10,0.7,0.25,0.7,500,364,0.728,29120,0.8371222527472527,0.8677441850925053,0.5288249850273132,0.7264079838008671,0.06313543366386344,0.49479101292832933,0.0374042927074181,0.4046692607003891
RefCOCO,yoloworld,62,kt4_ke10_match0.25_birth0.85_dup0.70,4,10,0.7,0.25,0.85,500,364,0.728,29120,0.8371222527472527,0.8677441850925053,0.5288249850273132,0.7264079838008671,0.06313543366386344,0.49479101292832933,0.0374042927074181,0.4046692607003891
RefCOCO,yoloworld,63,kt4_ke15_match0.10_birth0.50_dup0.70,4,15,0.7,0.1,0.5,500,364,0.728,29120,0.8475274725274725,0.8640194489465154,0.5330999493598938,0.7322801862444196,0.060287326834273985,0.48255515649050795,0.02668034889687019,0.4304771677783479
RefCOCO,yoloworld,64,kt4_ke15_match0.10_birth0.70_dup0.70,4,15,0.7,0.1,0.7,500,364,0.728,29120,0.8434065934065934,0.8673045602605863,0.5325249433517456,0.7314903343116844,0.060109988489576674,0.4811356951016754,0.04194909835017266,0.4168052180585753
RefCOCO,yoloworld,65,kt4_ke15_match0.10_birth0.85_dup0.70,4,15,0.7,0.1,0.85,500,364,0.728,29120,0.8434065934065934,0.8673045602605863,0.5325249433517456,0.7314903343116844,0.060109988489576674,0.4811356951016754,0.04194909835017266,0.4168052180585753
RefCOCO,yoloworld,66,kt4_ke15_match0.15_birth0.50_dup0.70,4,15,0.7,0.15,0.5,500,364,0.728,29120,0.845364010989011,0.8643214039078685,0.5319250226020813,0.7306662758628091,0.06030855539971949,0.4874410302180288,0.026392961876832845,0.42585745250541884
RefCOCO,yoloworld,67,kt4_ke15_match0.15_birth0.70_dup0.70,4,15,0.7,0.15,0.7,500,364,0.728,29120,0.8412431318681318,0.8676164428297343,0.5313499569892883,0.7298763400905734,0.06013221459445716,0.48601576404780067,0.041571319603356215,0.41228070175438597
RefCOCO,yoloworld,68,kt4_ke15_match0.15_birth0.85_dup0.70,4,15,0.7,0.15,0.85,500,364,0.728,29120,0.8412431318681318,0.8676164428297343,0.5313499569892883,0.7298763400905734,0.06013221459445716,0.48601576404780067,0.041571319603356215,0.41228070175438597
RefCOCO,yoloworld,69,kt4_ke15_match0.25_birth0.50_dup0.70,4,15,0.7,0.25,0.5,500,364,0.728,29120,0.8418612637362637,0.8645727105853559,0.5298749804496765,0.7278502747252747,0.06220820189274448,0.4931230283911672,0.025741324921135646,0.4189274447949527
RefCOCO,yoloworld,70,kt4_ke15_match0.25_birth0.70_dup0.70,4,15,0.7,0.25,0.7,500,364,0.728,29120,0.8377403846153846,0.8678827628612421,0.5292999744415283,0.7270604227925395,0.062028183190739807,0.49169602415702063,0.04076497232008052,0.405510820332159
RefCOCO,yoloworld,71,kt4_ke15_match0.25_birth0.85_dup0.70,4,15,0.7,0.25,0.85,500,364,0.728,29120,0.8377403846153846,0.8678827628612421,0.5292999744415283,0.7270604227925395,0.062028183190739807,0.49169602415702063,0.04076497232008052,0.405510820332159
RefCOCO,yoloworld,72,kt4_ke20_match0.10_birth0.50_dup0.70,4,20,0.7,0.1,0.5,500,364,0.728,29120,0.8476991758241759,0.8641280129633381,0.5332749485969543,0.7325205540919042,0.060213121068173066,0.4814481961740917,0.02773141609962768,0.4306072666581076
RefCOCO,yoloworld,73,kt4_ke20_match0.10_birth0.70_dup0.70,4,20,0.7,0.1,0.7,500,364,0.728,29120,0.843646978021978,0.867342369845728,0.5326999425888062,0.7317307021591689,0.06003584229390681,0.48003072196620583,0.0427547363031234,0.41717869943676394
RefCOCO,yoloworld,74,kt4_ke20_match0.10_birth0.85_dup0.70,4,20,0.7,0.1,0.85,500,364,0.728,29120,0.843646978021978,0.867342369845728,0.5326999425888062,0.7317307021591689,0.06003584229390681,0.48003072196620583,0.0427547363031234,0.41717869943676394
RefCOCO,yoloworld,75,kt4_ke20_match0.15_birth0.50_dup0.70,4,20,0.7,0.15,0.5,500,364,0.728,29120,0.845467032967033,0.8644191714053615,0.5320500731468201,0.7308379791595123,0.060219443735646846,0.4868588925746364,0.027047716254146467,0.4258739474355703
RefCOCO,yoloworld,76,kt4_ke20_match0.15_birth0.70_dup0.70,4,20,0.7,0.15,0.7,500,364,0.728,29120,0.8414148351648352,0.8676434576769243,0.5314749479293823,0.7300480433872768,0.06004325149472077,0.48543442310138657,0.04197939193486834,0.4125429334690243
RefCOCO,yoloworld,77,kt4_ke20_match0.15_birth0.85_dup0.70,4,20,0.7,0.15,0.85,500,364,0.728,29120,0.8414148351648352,0.8676434576769243,0.5314749479293823,0.7300480433872768,0.06004325149472077,0.48543442310138657,0.04197939193486834,0.4125429334690243
RefCOCO,yoloworld,78,kt4_ke20_match0.25_birth0.50_dup0.70,4,20,0.7,0.25,0.5,500,364,0.728,29120,0.8419642857142857,0.8646708540664002,0.5299999713897705,0.728021978021978,0.06212121212121212,0.49255050505050507,0.02638888888888889,0.41893939393939394
RefCOCO,yoloworld,79,kt4_ke20_match0.25_birth0.70_dup0.70,4,20,0.7,0.25,0.7,500,364,0.728,29120,0.8379120879120879,0.8679098360655738,0.5294249653816223,0.7272321260892428,0.06194133199043183,0.4911242603550296,0.041168324310713836,0.40576608334382475
RefCOCO,yoloworld,80,kt4_ke20_match0.25_birth0.85_dup0.70,4,20,0.7,0.25,0.85,500,364,0.728,29120,0.8379120879120879,0.8679098360655738,0.5294249653816223,0.7272321260892428,0.06194133199043183,0.4911242603550296,0.041168324310713836,0.40576608334382475
RefCOCO,yoloworld,81,kt5_ke10_match0.10_birth0.50_dup0.70,5,10,0.7,0.1,0.5,500,364,0.728,29120,0.8104395604395604,0.8685169491525424,0.5124250650405884,0.7038805615770948,0.056708802041053,0.5677838339325061,0.015655804244462484,0.3598515597819784
RefCOCO,yoloworld,82,kt5_ke10_match0.10_birth0.70_dup0.70,5,10,0.7,0.1,0.7,500,364,0.728,29120,0.8082074175824175,0.8705757382621627,0.5122249722480774,0.7036057356949691,0.05665623913799096,0.5672575599582899,0.023172285946008574,0.3529139149577106
RefCOCO,yoloworld,83,kt5_ke10_match0.10_birth0.85_dup0.70,5,10,0.7,0.1,0.85,500,364,0.728,29120,0.8082074175824175,0.8705757382621627,0.5122249722480774,0.7036057356949691,0.05665623913799096,0.5672575599582899,0.023172285946008574,0.3529139149577106
RefCOCO,yoloworld,84,kt5_ke10_match0.15_birth0.50_dup0.70,5,10,0.7,0.15,0.5,500,364,0.728,29120,0.8073832417582417,0.8689549572540513,0.5107499957084656,0.7015796703296703,0.05650172612197929,0.5734177215189873,0.015535097813578827,0.35454545454545455
RefCOCO,yoloworld,85,kt5_ke10_match0.15_birth0.70_dup0.70,5,10,0.7,0.15,0.7,500,364,0.728,29120,0.8051854395604395,0.8709856271591249,0.5105499625205994,0.7013049282870449,0.0564497585651874,0.5728903196137043,0.022878822717866176,0.3477810991032421
RefCOCO,yoloworld,86,kt5_ke10_match0.15_birth0.85_dup0.70,5,10,0.7,0.15,0.85,500,364,0.728,29120,0.8051854395604395,0.8709856271591249,0.5105499625205994,0.7013049282870449,0.0564497585651874,0.5728903196137043,0.022878822717866176,0.3477810991032421
RefCOCO,yoloworld,87,kt5_ke10_match0.25_birth0.50_dup0.70,5,10,0.7,0.25,0.5,500,364,0.728,29120,0.8020947802197802,0.8689043969687889,0.5073750019073486,0.6969436813186813,0.05813031161473088,0.5809631728045326,0.013937677053824362,0.3469688385269122
